scaffold	representative	dereplication_status
AAASWC010000021.1	GCA_004703665.1	redundant
AAPFBP010000016.1	GCA_004703665.1	redundant
DAALGW010000003.1	GCA_004703665.1	redundant
AABENX010000029.1	GCA_004703665.1	redundant
AAMDQT010000051.1	GCA_004703665.1	redundant
AAMDQT010000049.1	GCA_004703665.1	redundant
DAAKHB010000001.1	GCA_004703665.1	redundant
AAAYLA010000008.1	GCA_004703665.1	redundant
NZ_NYIM01000004.1	GCA_004703665.1	redundant
NZ_JABZES010000001.1	GCA_004703665.1	redundant
ABLUKL010000001.1	GCA_004703665.1	redundant
AAVMTM010000001.1	GCA_004703665.1	redundant
AAPEZA010000020.1	GCA_004703665.1	redundant
NZ_JABENK010000001.1	GCA_004703665.1	redundant
AAYVCY010000001.1	GCA_004703665.1	redundant
ABBCZK010000001.1	GCA_004703665.1	redundant
NZ_FFHF01000001.1	GCA_004703665.1	redundant
ABKPPA010000001.1	GCA_004703665.1	redundant
AABENP010000018.1	GCA_004703665.1	redundant
AAAYKJ010000001.1	GCA_004703665.1	redundant
JAHMDR010000001.1	GCA_004703665.1	redundant
AAZTCT010000001.1	GCA_004703665.1	redundant
AABDVY010000002.1	GCA_004703665.1	redundant
NZ_JABXLM010000005.1	GCA_004703665.1	redundant
NZ_MKOB01000029.1	GCA_004703665.1	redundant
NZ_JACAVJ010000010.1	GCA_004703665.1	redundant
NZ_FFGV01000001.1	GCA_004703665.1	redundant
AAAQNN010000037.1	GCA_004703665.1	redundant
AAAQNN010000028.1	GCA_004703665.1	redundant
NC_021840.1	GCA_004703665.1	redundant
ABAKAV010000001.1	GCA_004703665.1	redundant
DABYBL010000023.1	GCA_004703665.1	redundant
AABDVF010000007.1	GCA_004703665.1	redundant
JARNDW010000001.1	GCA_004703665.1	redundant
AAANVS010000002.1	GCA_004703665.1	redundant
JBIMYT010000001.1	GCA_004703665.1	redundant
AAVKVV010000002.1	GCA_004703665.1	redundant
NZ_JACAVD010000001.1	GCA_004703665.1	redundant
DAAKYV010000085.1	GCA_004703665.1	redundant
AABFRZ010000036.1	GCA_004703665.1	redundant
AAXGER010000001.1	GCA_004703665.1	redundant
ABIILI010000002.1	GCA_004703665.1	redundant
DABXWK010000004.1	GCA_004703665.1	redundant
AAAYLD010000003.1	GCA_004703665.1	redundant
DABQKK010000001.1	GCA_004703665.1	redundant
AAAXQQ010000001.1	GCA_004703665.1	redundant
ABLUJV010000001.1	GCA_004703665.1	redundant
DAPCMC010000001.1	GCA_004703665.1	redundant
NZ_MJDG01000021.1	GCA_004703665.1	redundant
NZ_JACAUV010000001.1	GCA_004703665.1	redundant
NZ_FFFV01000001.1	GCA_004703665.1	redundant
DAAKXV010000004.1	GCA_004703665.1	redundant
AAAQLE010000001.1	GCA_004703665.1	redundant
ABGHAA010000001.1	GCA_004703665.1	redundant
AABFQU010000026.1	GCA_004703665.1	redundant
AAATXV010000001.1	GCA_004703665.1	redundant
AAAYJS010000007.1	GCA_004703665.1	redundant
NZ_NYGU01000001.1	GCA_004703665.1	redundant
ABLUJS010000001.1	GCA_004703665.1	redundant
AAQOXB010000001.1	GCA_004703665.1	redundant
NZ_JACOFK010000001.1	GCA_004703665.1	redundant
ABBPHB010000001.1	GCA_004703665.1	redundant
NZ_MJDA01000014.1	GCA_004703665.1	redundant
NZ_JACAUQ010000001.1	GCA_004703665.1	redundant
NZ_FFFB01000001.1	GCA_004703665.1	redundant
AAAVKQ010000024.1	GCA_004703665.1	redundant
ABLDVX010000001.1	GCA_004703665.1	redundant
NZ_QOSH01000017.1	GCA_004703665.1	redundant
NZ_JAKTNY010000021.1	GCA_004703665.1	redundant
AABEGY010000014.1	GCA_004703665.1	redundant
AAAYFL010000019.1	GCA_004703665.1	redundant
AABCEV010000001.1	GCA_004703665.1	redundant
ABBOJT010000001.1	GCA_004703665.1	redundant
ABGMSB010000001.1	GCA_004703665.1	redundant
AATVAL010000003.1	GCA_004703665.1	redundant
NZ_JACAUK010000001.1	GCA_004703665.1	redundant
NZ_FFEH01000001.1	GCA_004703665.1	redundant
DAAKWH010000071.1	GCA_004703665.1	redundant
ABCJWK010000001.1	GCA_004703665.1	redundant
AAAPPV010000056.1	GCA_004703665.1	redundant
AAQQSS010000001.1	GCA_004703665.1	redundant
AAAUSQ010000001.1	GCA_004703665.1	redundant
AAQPLZ010000001.1	GCA_004703665.1	redundant
NZ_FFHT01000001.1	GCA_004703665.1	redundant
DAEHDY010000001.1	GCA_004703665.1	redundant
DAACCU010000029.1	GCA_004703665.1	redundant
AABEFV010000022.1	GCA_004703665.1	redundant
AAATWO010000025.1	GCA_004703665.1	redundant
AAATWO010000021.1	GCA_004703665.1	redundant
AAQPLR010000001.1	GCA_004703665.1	redundant
AAHZEF010000047.1	GCA_004703665.1	redundant
DAZNGT010000001.1	GCA_004703665.1	redundant
ABENTL010000002.1	GCA_004703665.1	redundant
AANCKY010000001.1	GCA_004703665.1	redundant
QXLL01000001.1	GCA_004703665.1	redundant
AAAZBO010000001.1	GCA_004703665.1	redundant
AAAYED010000004.1	GCA_004703665.1	redundant
AABDNH010000045.1	GCA_004703665.1	redundant
AABDNH010000039.1	GCA_004703665.1	redundant
JARNED010000001.1	GCA_004703665.1	redundant
ABSPJL010000002.1	GCA_004703665.1	redundant
AAANSD010000048.1	GCA_004703665.1	redundant
DBBRWU010000008.1	GCA_004703665.1	redundant
DAAIIL010000002.1	GCA_004703665.1	redundant
AAYZKW010000001.1	GCA_004703665.1	redundant
ABDDTO010000001.1	GCA_004703665.1	redundant
DAYNOR010000002.1	GCA_004703665.1	redundant
AATRRY010000027.1	GCA_004703665.1	redundant
AAAVZC010000053.1	GCA_004703665.1	redundant
AABGRI010000001.1	GCA_004703665.1	redundant
DAAKSX010000024.1	GCA_004703665.1	redundant
NZ_CP026043.1	GCA_004703665.1	redundant
AAAZCK010000001.1	GCA_004703665.1	redundant
DAGUBW010000001.1	GCA_004703665.1	redundant
AAZQCF010000001.1	GCA_004703665.1	redundant
AAZEAB010000001.1	GCA_004703665.1	redundant
AABBWC010000020.1	GCA_004703665.1	redundant
JABYYH010000001.1	GCA_004703665.1	redundant
AAALND010000001.1	GCA_004703665.1	redundant
ABAQGR010000001.1	GCA_004703665.1	redundant
AABFGM010000001.1	GCA_004703665.1	redundant
DAABOR010000027.1	GCA_004703665.1	redundant
AAATRH010000003.1	GCA_004703665.1	redundant
ABCEWW010000036.1	GCA_004703665.1	redundant
ABSLGH010000001.1	GCA_004703665.1	redundant
ABLUFU010000001.1	GCA_004703665.1	redundant
DAAIDZ010000017.1	GCA_004703665.1	redundant
AAAMPH010000002.1	GCA_004703665.1	redundant
AAAMBG010000001.1	GCA_004703665.1	redundant
AANOJT010000001.1	GCA_004703665.1	redundant
AAAQRU010000001.1	GCA_004703665.1	redundant
JABYYB010000001.1	GCA_004703665.1	redundant
DAAKPV010000001.1	GCA_004703665.1	redundant
NZ_JBALAS010000001.1	GCA_004703665.1	redundant
ABFRWZ010000078.1	GCA_004703665.1	redundant
JAFLAR010000001.1	GCA_004703665.1	redundant
ABHFLO010000001.1	GCA_004703665.1	redundant
ABGXNE010000048.1	GCA_004703665.1	redundant
ABBLGU010000001.1	GCA_004703665.1	redundant
DAAKPF010000001.1	GCA_004703665.1	redundant
ABGCGB010000001.1	GCA_004703665.1	redundant
ABAEND010000004.1	GCA_004703665.1	redundant
AAAOHY010000001.1	GCA_004703665.1	redundant
AABCMN010000011.1	GCA_004703665.1	redundant
AAAWPV010000004.1	GCA_004703665.1	redundant
ABLTAW010000001.1	GCA_004703665.1	redundant
AABGLC010000010.1	GCA_004703665.1	redundant
NZ_JPCY01000002.1	GCA_004703665.1	redundant
ABGCFN010000001.1	GCA_004703665.1	redundant
AAAZOR010000005.1	GCA_004703665.1	redundant
ABKXYP010000001.1	GCA_004703665.1	redundant
AAAULQ010000003.1	GCA_004703665.1	redundant
NZ_QYDX01000001.1	GCA_004703665.1	redundant
DABZGM010000001.1	GCA_004703665.1	redundant
ABAEMH010000007.1	GCA_004703665.1	redundant
ABLUDA010000001.1	GCA_004703665.1	redundant
ABGXMJ020000176.1	GCA_004703665.1	redundant
DAAFHD010000031.1	GCA_004703665.1	redundant
DAAFHD010000021.1	GCA_004703665.1	redundant
AAXUOP010000037.1	GCA_004703665.1	redundant
NZ_JPDA01000011.1	GCA_004703665.1	redundant
ABGCEU010000001.1	GCA_004703665.1	redundant
NZ_VTJQ01000001.1	GCA_004703665.1	redundant
NZ_QYHD01000001.1	GCA_004703665.1	redundant
DABZGD010000021.1	GCA_004703665.1	redundant
ABCFGH010000001.1	GCA_004703665.1	redundant
AABDHA010000001.1	GCA_004703665.1	redundant
ABSETI010000034.1	GCA_004703665.1	redundant
AAQPGQ010000012.1	GCA_004703665.1	redundant
ABGXMF010000021.1	GCA_004703665.1	redundant
AAUDZE010000001.1	GCA_004703665.1	redundant
AANOGK010000001.1	GCA_004703665.1	redundant
NZ_MDFC01000013.1	GCA_004703665.1	redundant
AABAMF010000001.1	GCA_004703665.1	redundant
NZ_JBHHKJ010000007.1	GCA_004703665.1	redundant
DAAEDR010000001.1	GCA_004703665.1	redundant
AAALCW010000001.1	GCA_004703665.1	redundant
AAAQDN010000001.1	GCA_004703665.1	redundant
AAXINQ010000101.1	GCA_004703665.1	redundant
AABEYZ010000001.1	GCA_004703665.1	redundant
ABFNTH010000114.1	GCA_004703665.1	redundant
AAAUKK010000001.1	GCA_004703665.1	redundant
ABITYC010000001.1	GCA_004703665.1	redundant
NZ_CP115044.1	GCA_004703665.1	redundant
ABLUBO010000001.1	GCA_004703665.1	redundant
AAAMIT010000001.1	GCA_004703665.1	redundant
ABGWVZ010000001.1	GCA_004703665.1	redundant
AACKBS010000001.1	GCA_004703665.1	redundant
DAXVPQ010000008.1	GCA_004703665.1	redundant
DAALXK010000086.1	GCA_004703665.1	redundant
AAALCN010000002.1	GCA_004703665.1	redundant
AAAZLG010000003.1	GCA_004703665.1	redundant
AAQQQK010000084.1	GCA_004703665.1	redundant
AAAUHU010000034.1	GCA_004703665.1	redundant
AAAOGD010000003.1	GCA_004703665.1	redundant
AAZNMH010000001.1	GCA_004703665.1	redundant
ABLUBF010000001.1	GCA_004703665.1	redundant
AAAMIN010000001.1	GCA_004703665.1	redundant
ABGWPV010000001.1	GCA_004703665.1	redundant
AAYWWS010000001.1	GCA_004703665.1	redundant
DASBBQ010000011.1	GCA_004703665.1	redundant
DAALUA010000081.1	GCA_004703665.1	redundant
AABEPH010000020.1	GCA_004703665.1	redundant
ABFNCQ010000001.1	GCA_004703665.1	redundant
ABABDW010000001.1	GCA_004703665.1	redundant
AAQPQA010000001.1	GCA_004703665.1	redundant
DAAJNA010000036.1	GCA_004703665.1	redundant
AAQPEA010000001.1	GCA_004703665.1	redundant
ABHCYB010000001.1	GCA_004703665.1	redundant
AAAWVW010000004.1	GCA_004703665.1	redundant
ABUMOT010000001.1	GCA_004703665.1	redundant
ABDSOA010000007.1	GCA_004703665.1	redundant
AAAPTP010000009.1	GCA_004703665.1	redundant
ABGBQM010000001.1	GCA_004703665.1	redundant
AAXIHD010000076.1	GCA_004703665.1	redundant
ABWUDR010000001.1	GCA_004703665.1	redundant
DASDTE010000089.1	GCA_004703665.1	redundant
AAAMHK010000019.1	GCA_004703665.1	redundant
AAAMHK010000021.1	GCA_004703665.1	redundant
AAYWWP010000001.1	GCA_004703665.1	redundant
NZ_CP053478.1	GCA_004703665.1	redundant
DAADVW010000001.1	GCA_004703665.1	redundant
AAAPXH010000019.1	GCA_004703665.1	redundant
ABGBPN010000003.1	GCA_004703665.1	redundant
ABKSTS010000001.1	GCA_004703665.1	redundant
AABETP010000027.1	GCA_004703665.1	redundant
AAAUIG010000001.1	GCA_004703665.1	redundant
DAAJFO010000022.1	GCA_004703665.1	redundant
DASDSD010000077.1	GCA_004703665.1	redundant
ABLSPS010000001.1	GCA_004703665.1	redundant
NZ_JOWV01000011.1	GCA_004703665.1	redundant
ABGBOW010000001.1	GCA_004703665.1	redundant
AAXIFV010000054.1	GCA_004703665.1	redundant
DAEASK010000008.1	GCA_004703665.1	redundant
AAATKQ010000010.1	GCA_004703665.1	redundant
AAARHG010000001.1	GCA_004703665.1	redundant
AAXQGO010000001.1	GCA_004703665.1	redundant
NZ_CP007600.2	GCA_004703665.1	redundant
ABCFBZ010000001.1	GCA_004703665.1	redundant
NZ_JABZER010000001.1	GCA_004703665.1	redundant
AAIAUQ010000001.1	GCA_004703665.1	redundant
AAVMUW010000001.1	GCA_004703665.1	redundant
AAPEZI010000001.1	GCA_004703665.1	redundant
AAARDD010000001.1	GCA_004703665.1	redundant
NZ_MKOX01000020.1	GCA_004703665.1	redundant
AAYVKZ010000001.1	GCA_004703665.1	redundant
AAALPY010000001.1	GCA_004703665.1	redundant
AAXPZC010000065.1	GCA_004703665.1	redundant
AAMAYY010000001.1	GCA_004703665.1	redundant
DABYEP010000045.1	GCA_004703665.1	redundant
AAAYKP010000001.1	GCA_004703665.1	redundant
NZ_NYHM01000006.1	GCA_004703665.1	redundant
NZ_JACAVL010000001.1	GCA_004703665.1	redundant
AABBAY010000002.1	GCA_004703665.1	redundant
AAAQNP010000026.1	GCA_004703665.1	redundant
AAXPYM010000063.1	GCA_004703665.1	redundant
AAXHQE010000055.1	GCA_004703665.1	redundant
AAAZCD010000003.1	GCA_004703665.1	redundant
ABTODQ010000001.1	GCA_004703665.1	redundant
ABIKAU010000001.1	GCA_004703665.1	redundant
DABXZA010000019.1	GCA_004703665.1	redundant
JBIMYS010000001.1	GCA_004703665.1	redundant
AAVKWF010000018.1	GCA_004703665.1	redundant
NZ_JACAVF010000012.1	GCA_004703665.1	redundant
NZ_FFGN01000001.1	GCA_004703665.1	redundant
AAAZSS010000017.1	GCA_004703665.1	redundant
ABJCLW010000010.1	GCA_004703665.1	redundant
AAAZBU010000001.1	GCA_004703665.1	redundant
DABXYP010000053.1	GCA_004703665.1	redundant
DABXYP010000049.1	GCA_004703665.1	redundant
AAAYLG010000050.1	GCA_004703665.1	redundant
ABLUJZ010000001.1	GCA_004703665.1	redundant
JBIMWT010000001.1	GCA_004703665.1	redundant
JAEQSZ010000001.1	GCA_004703665.1	redundant
NZ_MJDH01000031.1	GCA_004703665.1	redundant
NZ_JACAUY010000001.1	GCA_004703665.1	redundant
NZ_FFFW01000001.1	GCA_004703665.1	redundant
AAAPRG010000052.1	GCA_004703665.1	redundant
AAAZBN010000001.1	GCA_004703665.1	redundant
ABAIQV010000001.1	GCA_004703665.1	redundant
NZ_JAWLVB010000001.1	GCA_004703665.1	redundant
AAATYG010000001.1	GCA_004703665.1	redundant
AABDVN010000008.1	GCA_004703665.1	redundant
JARNEE010000001.1	GCA_004703665.1	redundant
AAAXQF010000003.1	GCA_004703665.1	redundant
ABLUJT010000001.1	GCA_004703665.1	redundant
NZ_MJDB01000010.1	GCA_004703665.1	redundant
NZ_JACAUS010000001.1	GCA_004703665.1	redundant
NZ_FFFM01000001.1	GCA_004703665.1	redundant
AABFPQ010000016.1	GCA_004703665.1	redundant
ABWQKR010000001.1	GCA_004703665.1	redundant
ABWKTH010000001.1	GCA_004703665.1	redundant
DASDFJ010000044.1	GCA_004703665.1	redundant
NZ_JACAUM010000001.1	GCA_004703665.1	redundant
DAAKWF010000074.1	GCA_004703665.1	redundant
NZ_QXMD01000001.1	GCA_004703665.1	redundant
AAZFHJ010000001.1	GCA_004703665.1	redundant
ABLUJA010000001.1	GCA_004703665.1	redundant
NZ_JACAUG010000001.1	GCA_004703665.1	redundant
AAALMO010000001.1	GCA_004703665.1	redundant
DAEHDW010000001.1	GCA_004703665.1	redundant
DAACCX010000004.1	GCA_004703665.1	redundant
AABEGI010000004.1	GCA_004703665.1	redundant
JARNDS010000001.1	GCA_004703665.1	redundant
AAHZEK010000037.1	GCA_004703665.1	redundant
ABENTO010000021.1	GCA_004703665.1	redundant
DAAHQG010000044.1	GCA_004703665.1	redundant
AAAQXT010000023.1	GCA_004703665.1	redundant
AAAQXT010000028.1	GCA_004703665.1	redundant
NZ_MJTL01000017.1	GCA_004703665.1	redundant
AATSXE010000001.1	GCA_004703665.1	redundant
DAAEKW010000001.1	GCA_004703665.1	redundant
DAAKVM010000001.1	GCA_004703665.1	redundant
NZ_LHRZ01000001.1	GCA_004703665.1	redundant
AAAZBX010000001.1	GCA_004703665.1	redundant
ABICWH010000001.1	GCA_004703665.1	redundant
AAZQOZ010000002.1	GCA_004703665.1	redundant
JARNDV010000001.1	GCA_004703665.1	redundant
AAANRL010000001.1	GCA_004703665.1	redundant
DBBRWV010000009.1	GCA_004703665.1	redundant
ABLUHY010000001.1	GCA_004703665.1	redundant
NZ_MJSU01000016.1	GCA_004703665.1	redundant
DAAKSK010000113.1	GCA_004703665.1	redundant
DAAKSK010000101.1	GCA_004703665.1	redundant
AAAQIR010000001.1	GCA_004703665.1	redundant
ABGCXM010000002.1	GCA_004703665.1	redundant
DAPXFP010000049.1	GCA_004703665.1	redundant
AAAUOI010000003.1	GCA_004703665.1	redundant
NZ_QXLE01000001.1	GCA_004703665.1	redundant
ABAFQN010000001.1	GCA_004703665.1	redundant
AABEGN010000005.1	GCA_004703665.1	redundant
AAAONL010000001.1	GCA_004703665.1	redundant
AABDMR010000001.1	GCA_004703665.1	redundant
DBBRWN010000007.1	GCA_004703665.1	redundant
NZ_MTRJ01000003.1	GCA_004703665.1	redundant
ABDMOO010000001.1	GCA_004703665.1	redundant
ABLTDE010000042.1	GCA_004703665.1	redundant
DAAHKA010000048.1	GCA_004703665.1	redundant
ABAXPD010000001.1	GCA_004703665.1	redundant
DAAKTK010000018.1	GCA_004703665.1	redundant
AABEFS010000004.1	GCA_004703665.1	redundant
JARNFU010000001.1	GCA_004703665.1	redundant
ABGYSL010000001.1	GCA_004703665.1	redundant
AACKDV010000042.1	GCA_004703665.1	redundant
AAALXI010000001.1	GCA_004703665.1	redundant
AABAPZ010000004.1	GCA_004703665.1	redundant
DAAETK010000003.1	GCA_004703665.1	redundant
DAAKPK010000001.1	GCA_004703665.1	redundant
ABIVDB010000010.1	GCA_004703665.1	redundant
JAFLAQ010000001.1	GCA_004703665.1	redundant
DAAFLJ010000108.1	GCA_004703665.1	redundant
AAAQRB010000004.1	GCA_004703665.1	redundant
AABFFO010000065.1	GCA_004703665.1	redundant
ABAENA010000007.1	GCA_004703665.1	redundant
AAAOHU010000024.1	GCA_004703665.1	redundant
AAAYCM010000001.1	GCA_004703665.1	redundant
AABDJT010000024.1	GCA_004703665.1	redundant
AAAXJR010000001.1	GCA_004703665.1	redundant
AAAMMO010000020.1	GCA_004703665.1	redundant
ABGXMX010000116.1	GCA_004703665.1	redundant
DAAFGM010000002.1	GCA_004703665.1	redundant
JABYXL010000001.1	GCA_004703665.1	redundant
AABGJI010000028.1	GCA_004703665.1	redundant
AAAZON010000003.1	GCA_004703665.1	redundant
AANDXG010000001.1	GCA_004703665.1	redundant
DABZGK010000019.1	GCA_004703665.1	redundant
AAAYXN010000006.1	GCA_004703665.1	redundant
JAEOYG010000001.1	GCA_004703665.1	redundant
ABAEMO010000004.1	GCA_004703665.1	redundant
AABDIQ010000084.1	GCA_004703665.1	redundant
ABLUDC010000001.1	GCA_004703665.1	redundant
ABGXMM010000004.1	GCA_004703665.1	redundant
DASBII010000013.1	GCA_004703665.1	redundant
ABLNXE010000001.1	GCA_004703665.1	redundant
AAAQAO010000003.1	GCA_004703665.1	redundant
AAXIQD010000068.1	GCA_004703665.1	redundant
ABFOVN010000001.1	GCA_004703665.1	redundant
AAZNNV010000001.1	GCA_004703665.1	redundant
AAJESM010000001.1	GCA_004703665.1	redundant
AAFFLA010000074.1	GCA_004703665.1	redundant
DASDZY010000101.1	GCA_004703665.1	redundant
AAQOLF010000001.1	GCA_004703665.1	redundant
ABGXMB010000084.1	GCA_004703665.1	redundant
ABBIVJ010000001.1	GCA_004703665.1	redundant
NZ_MDEY01000016.1	GCA_004703665.1	redundant
ABGCDP010000003.1	GCA_004703665.1	redundant
ABFNTY010000116.1	GCA_004703665.1	redundant
AAAYVJ010000007.1	GCA_004703665.1	redundant
NZ_CP075871.1	GCA_004703665.1	redundant
ABKAUZ010000001.1	GCA_004703665.1	redundant
AANDEI010000001.1	GCA_004703665.1	redundant
ABJXAS010000001.1	GCA_004703665.1	redundant
ABBTPN010000001.1	GCA_004703665.1	redundant
AAAMJF010000019.1	GCA_004703665.1	redundant
AACKBU010000003.1	GCA_004703665.1	redundant
DAXVPR010000007.1	GCA_004703665.1	redundant
DAALPE010000001.1	GCA_004703665.1	redundant
AAALCQ010000001.1	GCA_004703665.1	redundant
DAAKLI010000001.1	GCA_004703665.1	redundant
NZ_JPAK01000011.1	GCA_004703665.1	redundant
ABGBXN010000002.1	GCA_004703665.1	redundant
AAXIMF010000078.1	GCA_004703665.1	redundant
ABFNTP010000063.1	GCA_004703665.1	redundant
AAQQQN010000013.1	GCA_004703665.1	redundant
NZ_JAHVVO010000001.1	GCA_004703665.1	redundant
AAAOGO010000001.1	GCA_004703665.1	redundant
AAAXUU010000002.1	GCA_004703665.1	redundant
AAAMIR010000010.1	GCA_004703665.1	redundant
DAYOPD010000015.1	GCA_004703665.1	redundant
ABGWPX010000001.1	GCA_004703665.1	redundant
AAYWWW010000001.1	GCA_004703665.1	redundant
AABBKR010000031.1	GCA_004703665.1	redundant
DAALVB010000015.1	GCA_004703665.1	redundant
ABAWUN010000001.1	GCA_004703665.1	redundant
ABDUXW010000001.1	GCA_004703665.1	redundant
DAAKKI010000001.1	GCA_004703665.1	redundant
AAXIIJ010000053.1	GCA_004703665.1	redundant
DAAJWJ010000001.1	GCA_004703665.1	redundant
AAAOGN010000001.1	GCA_004703665.1	redundant
AAQPQB010000001.1	GCA_004703665.1	redundant
AACJZP010000030.1	GCA_004703665.1	redundant
DAALSK010000078.1	GCA_004703665.1	redundant
CYXC01000004.1	GCA_004703665.1	redundant
AABGAK010000013.1	GCA_004703665.1	redundant
ABCFPW010000001.1	GCA_004703665.1	redundant
AAWTQI010000001.1	GCA_004703665.1	redundant
AAAXUN010000055.1	GCA_004703665.1	redundant
DAAJKZ010000041.1	GCA_004703665.1	redundant
AAQPER010000001.1	GCA_004703665.1	redundant
ABBTJR010000024.1	GCA_004703665.1	redundant
AAAMHM010000011.1	GCA_004703665.1	redundant
DAYODY010000012.1	GCA_004703665.1	redundant
DAXUFB010000001.1	GCA_004703665.1	redundant
NZ_CP053632.1	GCA_004703665.1	redundant
NZ_CP168832.1	GCA_004703665.1	redundant
AANEKZ020000001.1	GCA_004703665.1	redundant
AAAPXF010000001.1	GCA_004703665.1	redundant
ABGBPR010000016.1	GCA_004703665.1	redundant
AABEVG010000025.1	GCA_004703665.1	redundant
AAAMIE010000003.1	GCA_004703665.1	redundant
AAARGZ010000001.1	GCA_004703665.1	redundant
AAAWHO010000004.1	GCA_004703665.1	redundant
NZ_JABEOS010000001.1	GCA_004703665.1	redundant
ABLSPU010000001.1	GCA_004703665.1	redundant
DAXUCU010000001.1	GCA_004703665.1	redundant
ABULUC010000001.1	GCA_004703665.1	redundant
ABGBOV010000001.1	GCA_004703665.1	redundant
AAAZGT010000001.1	GCA_004703665.1	redundant
ABCFNP010000001.1	GCA_004703665.1	redundant
AABDZC010000003.1	GCA_004703665.1	redundant
ABFDGS010000066.1	GCA_004703665.1	redundant
AAATKS010000004.1	GCA_004703665.1	redundant
AAANGG010000001.1	GCA_004703665.1	redundant
AAQOYW010000001.1	GCA_004703665.1	redundant
AAUCGW010000001.1	GCA_004703665.1	redundant
ABLSPD010000001.1	GCA_004703665.1	redundant
AAALQK010000002.1	GCA_004703665.1	redundant
ABEERR010000001.1	GCA_004703665.1	redundant
AAXQGI010000001.1	GCA_004703665.1	redundant
AABFXH010000001.1	GCA_004703665.1	redundant
AABEPG010000001.1	GCA_004703665.1	redundant
ABCFKW010000001.1	GCA_004703665.1	redundant
AAMEIJ010000001.1	GCA_004703665.1	redundant
DAAKGV010000011.1	GCA_004703665.1	redundant
AAAYLQ010000001.1	GCA_004703665.1	redundant
AAAXXX010000003.1	GCA_004703665.1	redundant
NZ_JABZEQ010000001.1	GCA_004703665.1	redundant
AAZLEC010000001.1	GCA_004703665.1	redundant
ABWBJS010000001.1	GCA_004703665.1	redundant
AAAREH010000001.1	GCA_004703665.1	redundant
AAYVLB010000001.1	GCA_004703665.1	redundant
AAALPS010000003.1	GCA_004703665.1	redundant
AANEJF010000001.1	GCA_004703665.1	redundant
AAAPTN010000035.1	GCA_004703665.1	redundant
ABAKAU010000001.1	GCA_004703665.1	redundant
AAAYKQ010000001.1	GCA_004703665.1	redundant
DAZXFY010000001.1	GCA_004703665.1	redundant
AAAXAZ010000003.1	GCA_004703665.1	redundant
NZ_JACAVK010000002.1	GCA_004703665.1	redundant
DAALCM010000029.1	GCA_004703665.1	redundant
AAXPYL010000073.1	GCA_004703665.1	redundant
AAXHQF010000076.1	GCA_004703665.1	redundant
DABXYW010000057.1	GCA_004703665.1	redundant
JARNDZ010000001.1	GCA_004703665.1	redundant
AAATHV010000013.1	GCA_004703665.1	redundant
JBIMYW010000009.1	GCA_004703665.1	redundant
JBIMYW010000001.1	GCA_004703665.1	redundant
NZ_MKMR01000014.1	GCA_004703665.1	redundant
NZ_JACAVE010000001.1	GCA_004703665.1	redundant
AAYRZE010000014.1	GCA_004703665.1	redundant
NZ_FFGY01000001.1	GCA_004703665.1	redundant
DAAKYM010000005.1	GCA_004703665.1	redundant
AAAQMZ010000014.1	GCA_004703665.1	redundant
AABFQG010000024.1	GCA_004703665.1	redundant
AAAZCA010000001.1	GCA_004703665.1	redundant
DABXYV010000003.1	GCA_004703665.1	redundant
AAATGA010000011.1	GCA_004703665.1	redundant
ABHKPF010000001.1	GCA_004703665.1	redundant
ABLUKA010000001.1	GCA_004703665.1	redundant
ABPUWP010000001.1	GCA_004703665.1	redundant
AAAMXB010000036.1	GCA_004703665.1	redundant
DAYOUR010000059.1	GCA_004703665.1	redundant
NZ_JACAUZ010000001.1	GCA_004703665.1	redundant
NZ_FFFY01000001.1	GCA_004703665.1	redundant
AAALNW010000001.1	GCA_004703665.1	redundant
AAAQLI010000001.1	GCA_004703665.1	redundant
AAAKSC010000001.1	GCA_004703665.1	redundant
AABEIE010000001.1	GCA_004703665.1	redundant
AAAHQE010000005.1	GCA_004703665.1	redundant
AAAKPW010000001.1	GCA_004703665.1	redundant
AAAJEJ010000052.1	GCA_004703665.1	redundant
AAAJEJ010000056.1	GCA_004703665.1	redundant
AAAHOV010000001.1	GCA_004703665.1	redundant
AAAJYX010000006.1	GCA_004703665.1	redundant
AAAJYX010000029.1	GCA_004703665.1	redundant
AAAJCP010000001.1	GCA_004703665.1	redundant
AAAZQM010000002.1	GCA_004703665.1	redundant
AAAKLD010000012.1	GCA_004703665.1	redundant
AAAKLD010000014.1	GCA_004703665.1	redundant
AAAJWF010000001.1	GCA_004703665.1	redundant
AAAHMU010000008.1	GCA_004703665.1	redundant
AAAHOK010000001.1	GCA_004703665.1	redundant
RELV01000001.1	GCA_004703665.1	redundant
AAAJCN010000011.1	GCA_004703665.1	redundant
RELP01000003.1	GCA_004703665.1	redundant
AAAIEX010000001.1	GCA_004703665.1	redundant
AAAHHT010000009.1	GCA_004703665.1	redundant
AAAJSE010000003.1	GCA_004703665.1	redundant
AAAKMS010000001.1	GCA_004703665.1	redundant
AAAISB010000001.1	GCA_004703665.1	redundant
RUJE01000002.1	GCA_004703665.1	redundant
REUG01000010.1	GCA_004703665.1	redundant
AAAIQB010000001.1	GCA_004703665.1	redundant
ABBORC010000001.1	GCA_004703665.1	redundant
SATD01000001.1	GCA_004703665.1	redundant
RSUM01000001.1	GCA_004703665.1	redundant
REVV01000002.1	GCA_004703665.1	redundant
