scaffold	representative	dereplication_status
AAALSM010000003.1	GCA_004703665.1	redundant
AAAQGH010000001.1	GCA_004703665.1	redundant
NZ_MTRJ01000003.1	GCA_004703665.1	redundant
ABDEMR010000001.1	GCA_004703665.1	redundant
AAQPGQ010000012.1	GCA_004703665.1	redundant
AAAOHU010000024.1	GCA_004703665.1	redundant
AAAUII010000007.1	GCA_004703665.1	redundant
ABAIRC010000001.1	GCA_004703665.1	redundant
AAQOKP010000001.1	GCA_004703665.1	redundant
AAANHN010000009.1	GCA_004703665.1	redundant
ABQBBG010000001.1	GCA_004703665.1	redundant
AAZQOZ010000002.1	GCA_004703665.1	redundant
NZ_JACAUZ010000001.1	GCA_004703665.1	redundant
ABGCGT010000001.1	GCA_004703665.1	redundant
AAAMHM010000011.1	GCA_004703665.1	redundant
DASBBQ010000011.1	GCA_004703665.1	redundant
NZ_FFFY01000001.1	GCA_004703665.1	redundant
AAALRR010000002.1	GCA_004703665.1	redundant
AAQRUQ010000001.1	GCA_004703665.1	redundant
JARNEL010000001.1	GCA_004703665.1	redundant
AAXLKH010000001.1	GCA_004703665.1	redundant
AABBBT010000001.1	GCA_004703665.1	redundant
ABESDP010000001.1	GCA_004703665.1	redundant
AAQPQQ010000001.1	GCA_004703665.1	redundant
NZ_LNNV01000004.1	GCA_004703665.1	redundant
AAAIRA010000001.1	GCA_004703665.1	redundant
NZ_JACAUT010000001.1	GCA_004703665.1	redundant
ABCFEP010000001.1	GCA_004703665.1	redundant
ABGCFV010000001.1	GCA_004703665.1	redundant
AAAMIE010000003.1	GCA_004703665.1	redundant
NZ_FFEQ01000001.1	GCA_004703665.1	redundant
AAALQV010000025.1	GCA_004703665.1	redundant
AAAQWO010000001.1	GCA_004703665.1	redundant
ABBRKD010000003.1	GCA_004703665.1	redundant
AAQQQW010000001.1	GCA_004703665.1	redundant
AANDEI010000001.1	GCA_004703665.1	redundant
ABLUJZ010000001.1	GCA_004703665.1	redundant
AAAJKJ010000001.1	GCA_004703665.1	redundant
AAQPEB010000001.1	GCA_004703665.1	redundant
AABFDY010000004.1	GCA_004703665.1	redundant
AAAILQ010000023.1	GCA_004703665.1	redundant
AAAYDK010000001.1	GCA_004703665.1	redundant
NZ_JACAUN010000001.1	GCA_004703665.1	redundant
AAAHPZ010000001.1	GCA_004703665.1	redundant
ABGCFI010000001.1	GCA_004703665.1	redundant
ABKQMU010000001.1	GCA_004703665.1	redundant
NZ_QXMD01000001.1	GCA_004703665.1	redundant
NZ_FFEM01000001.1	GCA_004703665.1	redundant
ABFNTW010000069.1	GCA_004703665.1	redundant
AAALQC010000001.1	GCA_004703665.1	redundant
AAYVLB010000001.1	GCA_004703665.1	redundant
AAAWPT010000001.1	GCA_004703665.1	redundant
ABLUJT010000001.1	GCA_004703665.1	redundant
ABASSK010000001.1	GCA_004703665.1	redundant
AAQPEA010000001.1	GCA_004703665.1	redundant
AAAIJS010000024.1	GCA_004703665.1	redundant
NZ_JACAUH010000001.1	GCA_004703665.1	redundant
AAAHOV010000001.1	GCA_004703665.1	redundant
ABGCEL010000001.1	GCA_004703665.1	redundant
AAYUGH010000001.1	GCA_004703665.1	redundant
AAAWKG010000001.1	GCA_004703665.1	redundant
AAIRNG010000001.1	GCA_004703665.1	redundant
AAXIMF010000078.1	GCA_004703665.1	redundant
ABDDXK010000001.1	GCA_004703665.1	redundant
DAAJNA010000036.1	GCA_004703665.1	redundant
NZ_MJDF01000015.1	GCA_004703665.1	redundant
ABASPK010000001.1	GCA_004703665.1	redundant
AAAZPF010000007.1	GCA_004703665.1	redundant
AAAOFM010000063.1	GCA_004703665.1	redundant
ABLTFI010000001.1	GCA_004703665.1	redundant
AAAUAF010000001.1	GCA_004703665.1	redundant
AAATGB010000002.1	GCA_004703665.1	redundant
ABCFBT010000001.1	GCA_004703665.1	redundant
ABGBXI010000026.1	GCA_004703665.1	redundant
ABKMBA010000001.1	GCA_004703665.1	redundant
AAALOJ010000001.1	GCA_004703665.1	redundant
AAAQEF010000004.1	GCA_004703665.1	redundant
AAXIHF010000062.1	GCA_004703665.1	redundant
ABAZYL010000001.1	GCA_004703665.1	redundant
AABATA010000002.1	GCA_004703665.1	redundant
ABLUJA010000001.1	GCA_004703665.1	redundant
NZ_MJCZ01000017.1	GCA_004703665.1	redundant
DAEHDW010000001.1	GCA_004703665.1	redundant
NZ_CP026043.1	GCA_004703665.1	redundant
AABEYZ010000001.1	GCA_004703665.1	redundant
AAAIMJ010000022.1	GCA_004703665.1	redundant
ABGBWZ010000001.1	GCA_004703665.1	redundant
AAAMCS010000001.1	GCA_004703665.1	redundant
ABOVRQ010000001.1	GCA_004703665.1	redundant
NZ_QXLE01000001.1	GCA_004703665.1	redundant
AAALNS010000001.1	GCA_004703665.1	redundant
AABCEV010000001.1	GCA_004703665.1	redundant
NZ_JAQMIM010000016.1	GCA_004703665.1	redundant
NZ_MTFF01000003.1	GCA_004703665.1	redundant
AADZVL010000001.1	GCA_004703665.1	redundant
DAAJFO010000022.1	GCA_004703665.1	redundant
ABHSNA010000007.1	GCA_004703665.1	redundant
AAAIJY010000001.1	GCA_004703665.1	redundant
AAAMCL010000001.1	GCA_004703665.1	redundant
AAAQVQ010000004.1	GCA_004703665.1	redundant
AAQQPR010000001.1	GCA_004703665.1	redundant
AAAQAA010000009.1	GCA_004703665.1	redundant
ABAQKD010000001.1	GCA_004703665.1	redundant
AAQOXY010000001.1	GCA_004703665.1	redundant
NZ_JPIW01000010.1	GCA_004703665.1	redundant
AABDVT010000001.1	GCA_004703665.1	redundant
AAAHOK010000001.1	GCA_004703665.1	redundant
DAAKVM010000001.1	GCA_004703665.1	redundant
AAAMCG010000001.1	GCA_004703665.1	redundant
AAQVKU010000001.1	GCA_004703665.1	redundant
AAAQUG010000003.1	GCA_004703665.1	redundant
ABDMOO010000001.1	GCA_004703665.1	redundant
AAXGER010000001.1	GCA_004703665.1	redundant
NZ_MTDG01000001.1	GCA_004703665.1	redundant
AABAPZ010000004.1	GCA_004703665.1	redundant
ABAEMQ010000008.1	GCA_004703665.1	redundant
DAAEKU010000001.1	GCA_004703665.1	redundant
AAUDZE010000001.1	GCA_004703665.1	redundant
AAZMJA010000001.1	GCA_004703665.1	redundant
JABYXL010000001.1	GCA_004703665.1	redundant
NZ_MTDI01000003.1	GCA_004703665.1	redundant
ABENWH010000038.1	GCA_004703665.1	redundant
AAAZLR010000001.1	GCA_004703665.1	redundant
AABGCK010000001.1	GCA_004703665.1	redundant
ABAELM010000005.1	GCA_004703665.1	redundant
DAAKPK010000001.1	GCA_004703665.1	redundant
AAYZQJ010000001.1	GCA_004703665.1	redundant
NZ_QYDX01000001.1	GCA_004703665.1	redundant
AAXXDI010000001.1	GCA_004703665.1	redundant
NZ_MTDK01000001.1	GCA_004703665.1	redundant
ABAXKF010000002.1	GCA_004703665.1	redundant
AACKDZ010000021.1	GCA_004703665.1	redundant
DAAITS010000002.1	GCA_004703665.1	redundant
NZ_MJSI01000024.1	GCA_004703665.1	redundant
AABGCN010000001.1	GCA_004703665.1	redundant
ABADHB010000001.1	GCA_004703665.1	redundant
AABETX010000035.1	GCA_004703665.1	redundant
AAAIEV010000001.1	GCA_004703665.1	redundant
DAAAER010000001.1	GCA_004703665.1	redundant
ABKDQB010000001.1	GCA_004703665.1	redundant
AAYZMF010000001.1	GCA_004703665.1	redundant
NZ_QYHD01000001.1	GCA_004703665.1	redundant
AAALKU010000001.1	GCA_004703665.1	redundant
ABJLGG010000001.1	GCA_004703665.1	redundant
AABBSL010000001.1	GCA_004703665.1	redundant
AAQQNT010000001.1	GCA_004703665.1	redundant
AAAPVX010000001.1	GCA_004703665.1	redundant
AAAVKQ010000024.1	GCA_004703665.1	redundant
AAQPNC010000001.1	GCA_004703665.1	redundant
AAAOZI010000011.1	GCA_004703665.1	redundant
AAAIZH010000001.1	GCA_004703665.1	redundant
AAQOXB010000001.1	GCA_004703665.1	redundant
AAATRU010000017.1	GCA_004703665.1	redundant
ABCFLK010000001.1	GCA_004703665.1	redundant
AABEOE010000001.1	GCA_004703665.1	redundant
DASEBN010000064.1	GCA_004703665.1	redundant
AAAPUZ010000002.1	GCA_004703665.1	redundant
AAQPMD010000001.1	GCA_004703665.1	redundant
ABLUDC010000001.1	GCA_004703665.1	redundant
AAAUOI010000003.1	GCA_004703665.1	redundant
ABCFJG010000001.1	GCA_004703665.1	redundant
NZ_NYIM01000004.1	GCA_004703665.1	redundant
AAAPTT010000003.1	GCA_004703665.1	redundant
NZ_MDQF01000017.1	GCA_004703665.1	redundant
NZ_JABZEP010000001.1	GCA_004703665.1	redundant
ABHAFX010000035.1	GCA_004703665.1	redundant
NZ_CP053478.1	GCA_004703665.1	redundant
AAALZG010000016.1	GCA_004703665.1	redundant
AAQQSW010000001.1	GCA_004703665.1	redundant
AAXUOG010000045.1	GCA_004703665.1	redundant
ABEVJB010000001.1	GCA_004703665.1	redundant
ABIJTS010000001.1	GCA_004703665.1	redundant
ABCSWH010000001.1	GCA_004703665.1	redundant
AACKBR010000004.1	GCA_004703665.1	redundant
AAWFJB010000002.1	GCA_004703665.1	redundant
AAAZGT010000001.1	GCA_004703665.1	redundant
NZ_JOWV01000011.1	GCA_004703665.1	redundant
AAAYLQ010000001.1	GCA_004703665.1	redundant
ABCFIE010000001.1	GCA_004703665.1	redundant
AABEIE010000001.1	GCA_004703665.1	redundant
AANOMX010000001.1	GCA_004703665.1	redundant
ABCEWR010000001.1	GCA_004703665.1	redundant
AAAHGP010000010.1	GCA_004703665.1	redundant
AAAREH010000001.1	GCA_004703665.1	redundant
AAQQSS010000001.1	GCA_004703665.1	redundant
ABBIVJ010000001.1	GCA_004703665.1	redundant
AAAPRK010000003.1	GCA_004703665.1	redundant
DAAIIN010000021.1	GCA_004703665.1	redundant
NZ_MDFB01000015.1	GCA_004703665.1	redundant
ABCIOU010000025.1	GCA_004703665.1	redundant
ABGXNE010000048.1	GCA_004703665.1	redundant
AAAYKQ010000001.1	GCA_004703665.1	redundant
AABEHB010000001.1	GCA_004703665.1	redundant
ABGHAA010000001.1	GCA_004703665.1	redundant
AANOJT010000001.1	GCA_004703665.1	redundant
DAAKKB010000004.1	GCA_004703665.1	redundant
NZ_QACW01000001.1	GCA_004703665.1	redundant
AABBKR010000031.1	GCA_004703665.1	redundant
AAAULQ010000003.1	GCA_004703665.1	redundant
AABFRB010000032.1	GCA_004703665.1	redundant
ABGXMQ010000030.1	GCA_004703665.1	redundant
AAQOQZ010000001.1	GCA_004703665.1	redundant
ABLSPU010000001.1	GCA_004703665.1	redundant
AAZTOP010000001.1	GCA_004703665.1	redundant
ABCFGP010000001.1	GCA_004703665.1	redundant
DASDEJ010000069.1	GCA_004703665.1	redundant
AAAXQF010000003.1	GCA_004703665.1	redundant
AABDMZ010000001.1	GCA_004703665.1	redundant
AAAVZK010000002.1	GCA_004703665.1	redundant
NZ_NYGU01000001.1	GCA_004703665.1	redundant
AAAPPZ010000031.1	GCA_004703665.1	redundant
DABZGK010000019.1	GCA_004703665.1	redundant
AACJXP010000001.1	GCA_004703665.1	redundant
AAAZCD010000003.1	GCA_004703665.1	redundant
NZ_JAENVN010000001.1	GCA_004703665.1	redundant
ABGXME010000033.1	GCA_004703665.1	redundant
ABLSPD010000001.1	GCA_004703665.1	redundant
AAAYKM010000001.1	GCA_004703665.1	redundant
ABKYIS010000001.1	GCA_004703665.1	redundant
AATVAL010000003.1	GCA_004703665.1	redundant
ABBTNX010000001.1	GCA_004703665.1	redundant
AABCMU010000001.1	GCA_004703665.1	redundant
JARNFO010000001.1	GCA_004703665.1	redundant
AAALCQ010000001.1	GCA_004703665.1	redundant
DABZGC010000003.1	GCA_004703665.1	redundant
ABGWPZ010000001.1	GCA_004703665.1	redundant
AAQOQS010000002.1	GCA_004703665.1	redundant
AAAMKH010000021.1	GCA_004703665.1	redundant
AAYWWY010000001.1	GCA_004703665.1	redundant
JARNCL010000001.1	GCA_004703665.1	redundant
AANDKK010000001.1	GCA_004703665.1	redundant
ABICWH010000001.1	GCA_004703665.1	redundant
AAQPXB010000001.1	GCA_004703665.1	redundant
ABLULZ010000001.1	GCA_004703665.1	redundant
AAAVBV010000001.1	GCA_004703665.1	redundant
JAEOZX010000001.1	GCA_004703665.1	redundant
AAAZBN010000001.1	GCA_004703665.1	redundant
AAAIQB010000001.1	GCA_004703665.1	redundant
ABGWOL010000001.1	GCA_004703665.1	redundant
NZ_JACAVM010000003.1	GCA_004703665.1	redundant
AABEIO010000003.1	GCA_004703665.1	redundant
ABGCXM010000002.1	GCA_004703665.1	redundant
AANOGK010000001.1	GCA_004703665.1	redundant
AAAMIU010000001.1	GCA_004703665.1	redundant
ABKXJY010000001.1	GCA_004703665.1	redundant
AAASWC010000021.1	GCA_004703665.1	redundant
AAYWWI010000001.1	GCA_004703665.1	redundant
ABHDYS010000001.1	GCA_004703665.1	redundant
AAAZAV010000001.1	GCA_004703665.1	redundant
NZ_JACAVG010000010.1	GCA_004703665.1	redundant
DAALPE010000001.1	GCA_004703665.1	redundant
AAAMIM010000005.1	GCA_004703665.1	redundant
JARNCJ010000001.1	GCA_004703665.1	redundant
AABBAY010000002.1	GCA_004703665.1	redundant
AAAUIG010000001.1	GCA_004703665.1	redundant
ABAIRA010000001.1	GCA_004703665.1	redundant
ABGUIQ010000001.1	GCA_004703665.1	redundant
NZ_JACAVA010000001.1	GCA_004703665.1	redundant
ABGCHD010000018.1	GCA_004703665.1	redundant
AAAMHL010000004.1	GCA_004703665.1	redundant
NZ_FFFZ01000001.1	GCA_004703665.1	redundant
ABJQKL010000001.1	GCA_004703665.1	redundant
JARNEQ010000001.1	GCA_004703665.1	redundant
ABHCRU010000001.1	GCA_004703665.1	redundant
DAPCMC010000001.1	GCA_004703665.1	redundant
AAAUIB010000001.1	GCA_004703665.1	redundant
NZ_JACAUU010000001.1	GCA_004703665.1	redundant
ABKSTS010000001.1	GCA_004703665.1	redundant
NZ_QOSI01000017.1	GCA_004703665.1	redundant
AAAWPV010000004.1	GCA_004703665.1	redundant
JARNBQ010000001.1	GCA_004703665.1	redundant
AAQQQX010000001.1	GCA_004703665.1	redundant
AAXIYI010000001.1	GCA_004703665.1	redundant
ABHXZQ010000001.1	GCA_004703665.1	redundant
ABLUKA010000001.1	GCA_004703665.1	redundant
NZ_MKOB01000029.1	GCA_004703665.1	redundant
AAAZSN010000001.1	GCA_004703665.1	redundant
NZ_JABXLM010000005.1	GCA_004703665.1	redundant
AAQOLT010000001.1	GCA_004703665.1	redundant
ABPWIZ010000001.1	GCA_004703665.1	redundant
NZ_JACAUP010000001.1	GCA_004703665.1	redundant
ABGCFM010000001.1	GCA_004703665.1	redundant
ABKREE010000001.1	GCA_004703665.1	redundant
ABFNVQ010000072.1	GCA_004703665.1	redundant
AAXIVF010000046.1	GCA_004703665.1	redundant
ABLUJU010000001.1	GCA_004703665.1	redundant
AAAUAL010000001.1	GCA_004703665.1	redundant
AAAZDL010000001.1	GCA_004703665.1	redundant
AAAYBQ010000018.1	GCA_004703665.1	redundant
NZ_JACAUJ010000001.1	GCA_004703665.1	redundant
AAAHOX010000002.1	GCA_004703665.1	redundant
ABGCES010000001.1	GCA_004703665.1	redundant
ABKPAK010000001.1	GCA_004703665.1	redundant
NZ_FFHS01000001.1	GCA_004703665.1	redundant
ABFNTM010000063.1	GCA_004703665.1	redundant
AAAQTO010000001.1	GCA_004703665.1	redundant
AAAKUN010000002.1	GCA_004703665.1	redundant
AAAKGB010000010.1	GCA_004703665.1	redundant
ABHUZO010000001.1	GCA_004703665.1	redundant
AAQPQA010000001.1	GCA_004703665.1	redundant
ABLUJJ010000012.1	GCA_004703665.1	redundant
NZ_MJDG01000021.1	GCA_004703665.1	redundant
AAAZNQ010000002.1	GCA_004703665.1	redundant
AAQPER010000001.1	GCA_004703665.1	redundant
NZ_LHRY01000001.1	GCA_004703665.1	redundant
ABCFKZ010000001.1	GCA_004703665.1	redundant
AAAHQK010000001.1	GCA_004703665.1	redundant
NZ_FFGD01000001.1	GCA_004703665.1	redundant
AAYRZE010000014.1	GCA_004703665.1	redundant
AAXIHU010000056.1	GCA_004703665.1	redundant
DAAJKZ010000041.1	GCA_004703665.1	redundant
ABLUIZ010000001.1	GCA_004703665.1	redundant
NZ_MJDA01000014.1	GCA_004703665.1	redundant
ABAFPE010000001.1	GCA_004703665.1	redundant
NZ_JACOFK010000001.1	GCA_004703665.1	redundant
AAANEX010000001.1	GCA_004703665.1	redundant
AAAMCQ010000001.1	GCA_004703665.1	redundant
ABKKSC010000001.1	GCA_004703665.1	redundant
NZ_CP110922.1	GCA_004703665.1	redundant
AAXIFV010000054.1	GCA_004703665.1	redundant
NZ_MTDF01000002.1	GCA_004703665.1	redundant
AAQOYW010000001.1	GCA_004703665.1	redundant
ABCFJO010000001.1	GCA_004703665.1	redundant
AAUJPV010000002.1	GCA_004703665.1	redundant
AAAHNI010000032.1	GCA_004703665.1	redundant
DAAKWI010000044.1	GCA_004703665.1	redundant
AAAQVO010000001.1	GCA_004703665.1	redundant
AAYLEE010000001.1	GCA_004703665.1	redundant
ABBOJC010000001.1	GCA_004703665.1	redundant
AAAKRO010000003.1	GCA_004703665.1	redundant
NZ_MTDJ01000001.1	GCA_004703665.1	redundant
AAQPPK010000001.1	GCA_004703665.1	redundant
AAAZOQ010000001.1	GCA_004703665.1	redundant
AABGLC010000010.1	GCA_004703665.1	redundant
AAVPFU010000001.1	GCA_004703665.1	redundant
AAUGRJ010000001.1	GCA_004703665.1	redundant
AAZNMH010000001.1	GCA_004703665.1	redundant
AAAYCV010000042.1	GCA_004703665.1	redundant
DAAAHW010000001.1	GCA_004703665.1	redundant
AAAWVW010000004.1	GCA_004703665.1	redundant
AAALNG010000001.1	GCA_004703665.1	redundant
ABBNWQ010000001.1	GCA_004703665.1	redundant
ABITYC010000001.1	GCA_004703665.1	redundant
AAQQOY010000001.1	GCA_004703665.1	redundant
NZ_MTFG01000001.1	GCA_004703665.1	redundant
DAAJCQ010000002.1	GCA_004703665.1	redundant
AAAJZX010000017.1	GCA_004703665.1	redundant
ABCPAU010000036.1	GCA_004703665.1	redundant
AABGJB010000004.1	GCA_004703665.1	redundant
ABCFHB010000001.1	GCA_004703665.1	redundant
ABLFZV010000003.1	GCA_004703665.1	redundant
DAAAIB010000001.1	GCA_004703665.1	redundant
ABOQGJ010000003.1	GCA_004703665.1	redundant
ABCACQ010000002.1	GCA_004703665.1	redundant
AABCXE010000001.1	GCA_004703665.1	redundant
NZ_JAWJDL010000001.1	GCA_004703665.1	redundant
DACZEN010000097.1	GCA_004703665.1	redundant
ABCVHI010000001.1	GCA_004703665.1	redundant
AAQPQG010000001.1	GCA_004703665.1	redundant
ABLUGL010000001.1	GCA_004703665.1	redundant
AAAURK010000001.1	GCA_004703665.1	redundant
ABEDNU010000001.1	GCA_004703665.1	redundant
AAATVS010000001.1	GCA_004703665.1	redundant
DAAAGA010000001.1	GCA_004703665.1	redundant
AAYZQO010000001.1	GCA_004703665.1	redundant
AAQRPX010000001.1	GCA_004703665.1	redundant
AABBWC010000020.1	GCA_004703665.1	redundant
ABLUFI010000001.1	GCA_004703665.1	redundant
JAFLAR010000001.1	GCA_004703665.1	redundant
AABEQI010000021.1	GCA_004703665.1	redundant
AAAXVL010000016.1	GCA_004703665.1	redundant
AABDVY010000002.1	GCA_004703665.1	redundant
AAYZNI010000001.1	GCA_004703665.1	redundant
NZ_CP115044.1	GCA_004703665.1	redundant
AABALO010000001.1	GCA_004703665.1	redundant
AAAJWM010000019.1	GCA_004703665.1	redundant
AABGEX010000001.1	GCA_004703665.1	redundant
AAATRW010000042.1	GCA_004703665.1	redundant
ABCFLJ010000001.1	GCA_004703665.1	redundant
AAOYXJ010000001.1	GCA_004703665.1	redundant
AAQSTB010000001.1	GCA_004703665.1	redundant
AAALLY010000003.1	GCA_004703665.1	redundant
AABAMF010000001.1	GCA_004703665.1	redundant
ABHKPF010000001.1	GCA_004703665.1	redundant
AABFYE010000002.1	GCA_004703665.1	redundant
AAANSR010000002.1	GCA_004703665.1	redundant
ABABDQ010000001.1	GCA_004703665.1	redundant
AAAYSB010000002.1	GCA_004703665.1	redundant
AABEOJ010000001.1	GCA_004703665.1	redundant
DASEAG010000042.1	GCA_004703665.1	redundant
AAJWIY010000026.1	GCA_004703665.1	redundant
AAAQLN010000001.1	GCA_004703665.1	redundant
AAXURR010000049.1	GCA_004703665.1	redundant
NZ_MVEU01000004.1	GCA_004703665.1	redundant
AACKBG010000021.1	GCA_004703665.1	redundant
ABCJGI010000001.1	GCA_004703665.1	redundant
ABCFIL010000001.1	GCA_004703665.1	redundant
NZ_CP053632.1	GCA_004703665.1	redundant
AAAMBG010000001.1	GCA_004703665.1	redundant
ABKAMR010000001.1	GCA_004703665.1	redundant
DAAKHB010000001.1	GCA_004703665.1	redundant
AAAWAU010000001.1	GCA_004703665.1	redundant
NZ_NYHM01000006.1	GCA_004703665.1	redundant
AACKBS010000001.1	GCA_004703665.1	redundant
AAAOVE010000001.1	GCA_004703665.1	redundant
ABGYSL010000001.1	GCA_004703665.1	redundant
AAAYLU010000002.1	GCA_004703665.1	redundant
DAAKLI010000001.1	GCA_004703665.1	redundant
AAJVJH010000001.1	GCA_004703665.1	redundant
NZ_MDFA01000014.1	GCA_004703665.1	redundant
NZ_CP007600.2	GCA_004703665.1	redundant
AAAYKZ010000028.1	GCA_004703665.1	redundant
DAHGXU010000007.1	GCA_004703665.1	redundant
AANONR010000001.1	GCA_004703665.1	redundant
AAAPQW010000009.1	GCA_004703665.1	redundant
AAAORT010000003.1	GCA_004703665.1	redundant
AABFRF010000005.1	GCA_004703665.1	redundant
ABGXMO010000020.1	GCA_004703665.1	redundant
AABEJB010000040.1	GCA_004703665.1	redundant
AAAMMO010000020.1	GCA_004703665.1	redundant
AAAXQD010000001.1	GCA_004703665.1	redundant
ABCFAA010000001.1	GCA_004703665.1	redundant
ABBTPN010000001.1	GCA_004703665.1	redundant
AAQQTO010000001.1	GCA_004703665.1	redundant
AAAPPV010000056.1	GCA_004703665.1	redundant
DABZGL010000001.1	GCA_004703665.1	redundant
NZ_CYWR01000004.1	GCA_004703665.1	redundant
DAEASS010000002.1	GCA_004703665.1	redundant
ABGXMC010000071.1	GCA_004703665.1	redundant
AAAYLD010000003.1	GCA_004703665.1	redundant
ABCFGL010000001.1	GCA_004703665.1	redundant
AANOGD010000001.1	GCA_004703665.1	redundant
NZ_LR999860.1	GCA_004703665.1	redundant
AAALCU010000001.1	GCA_004703665.1	redundant
AAXQGH010000001.1	GCA_004703665.1	redundant
DABZGD010000021.1	GCA_004703665.1	redundant
ABCSKF010000001.1	GCA_004703665.1	redundant
AABFPQ010000016.1	GCA_004703665.1	redundant
NZ_VTJQ01000001.1	GCA_004703665.1	redundant
ABCEYP010000001.1	GCA_004703665.1	redundant
AANEJF010000001.1	GCA_004703665.1	redundant
AAYWXD010000001.1	GCA_004703665.1	redundant
ABLUML010000001.1	GCA_004703665.1	redundant
AAAUHJ010000020.1	GCA_004703665.1	redundant
ABAKAU010000001.1	GCA_004703665.1	redundant
ABGWOS010000001.1	GCA_004703665.1	redundant
AAAYFL010000019.1	GCA_004703665.1	redundant
NZ_JACAVN010000010.1	GCA_004703665.1	redundant
AAAMIS010000001.1	GCA_004703665.1	redundant
AATSFB010000001.1	GCA_004703665.1	redundant
NZ_FFHR01000001.1	GCA_004703665.1	redundant
AAQRVV010000001.1	GCA_004703665.1	redundant
AAQPWK010000001.1	GCA_004703665.1	redundant
AAVIYO010000002.1	GCA_004703665.1	redundant
NZ_JACAVH010000007.1	GCA_004703665.1	redundant
AAAMIL010000001.1	GCA_004703665.1	redundant
NZ_CP035187.1	GCA_004703665.1	redundant
AABDIQ010000084.1	GCA_004703665.1	redundant
NZ_FFHM01000001.1	GCA_004703665.1	redundant
ABFRWZ010000078.1	GCA_004703665.1	redundant
AAAKZX010000036.1	GCA_004703665.1	redundant
AAAPFM010000004.1	GCA_004703665.1	redundant
DAAHRI010000001.1	GCA_004703665.1	redundant
AAQPGM010000001.1	GCA_004703665.1	redundant
ABDSOA010000007.1	GCA_004703665.1	redundant
NZ_JACAVC010000001.1	GCA_004703665.1	redundant
ABCFEY010000001.1	GCA_004703665.1	redundant
AAMPWX010000005.1	GCA_004703665.1	redundant
AAAMHZ010000001.1	GCA_004703665.1	redundant
AAALRU010000001.1	GCA_004703665.1	redundant
AAQRYB010000002.1	GCA_004703665.1	redundant
AAYWVZ010000001.1	GCA_004703665.1	redundant
AAJEFS010000001.1	GCA_004703665.1	redundant
ABLUKO010000001.1	GCA_004703665.1	redundant
NZ_MKOX01000020.1	GCA_004703665.1	redundant
ABHCYB010000001.1	GCA_004703665.1	redundant
AAQPGV010000001.1	GCA_004703665.1	redundant
NZ_LNOA01000005.1	GCA_004703665.1	redundant
ABAIQV010000001.1	GCA_004703665.1	redundant
AABFGM010000001.1	GCA_004703665.1	redundant
AAAYED010000004.1	GCA_004703665.1	redundant
NZ_JACAUW010000001.1	GCA_004703665.1	redundant
ABGCGB010000001.1	GCA_004703665.1	redundant
NZ_QOSK01000016.1	GCA_004703665.1	redundant
AAALRJ010000009.1	GCA_004703665.1	redundant
AAQRUS010000001.1	GCA_004703665.1	redundant
AAJCSU010000001.1	GCA_004703665.1	redundant
ABLTGT010000001.1	GCA_004703665.1	redundant
AAATHV010000013.1	GCA_004703665.1	redundant
NZ_JACAUO010000001.1	GCA_004703665.1	redundant
ABGCFN010000001.1	GCA_004703665.1	redundant
ABFNVP010000046.1	GCA_004703665.1	redundant
AAALQD010000001.1	GCA_004703665.1	redundant
AABCFA010000021.1	GCA_004703665.1	redundant
JARNEH010000001.1	GCA_004703665.1	redundant
AAAQFZ010000001.1	GCA_004703665.1	redundant
ABLUJW010000001.1	GCA_004703665.1	redundant
DABQKK010000001.1	GCA_004703665.1	redundant
AAAZCK010000001.1	GCA_004703665.1	redundant
NZ_JACAUI010000001.1	GCA_004703665.1	redundant
ABGCEU010000001.1	GCA_004703665.1	redundant
ABPCLJ010000001.1	GCA_004703665.1	redundant
AAALPV010000001.1	GCA_004703665.1	redundant
AAAQRU010000001.1	GCA_004703665.1	redundant
AAQQQI010000001.1	GCA_004703665.1	redundant
AAAQFA010000001.1	GCA_004703665.1	redundant
AAQPQB010000001.1	GCA_004703665.1	redundant
NZ_MJDH01000031.1	GCA_004703665.1	redundant
AAQPES010000001.1	GCA_004703665.1	redundant
AAAOGD010000003.1	GCA_004703665.1	redundant
AAAUAG010000001.1	GCA_004703665.1	redundant
NZ_LHRZ01000001.1	GCA_004703665.1	redundant
AAAHOR010000002.1	GCA_004703665.1	redundant
DAAKXV010000004.1	GCA_004703665.1	redundant
NZ_FFGI01000001.1	GCA_004703665.1	redundant
NZ_NXZD01000008.1	GCA_004703665.1	redundant
AAAPHD010000004.1	GCA_004703665.1	redundant
NZ_MJDB01000010.1	GCA_004703665.1	redundant
DAEHDZ010000001.1	GCA_004703665.1	redundant
ABEFRT010000001.1	GCA_004703665.1	redundant
AAAJIF010000006.1	GCA_004703665.1	redundant
AAQPEL010000001.1	GCA_004703665.1	redundant
DABPZE010000001.1	GCA_004703665.1	redundant
LHSE01000001.1	GCA_004703665.1	redundant
AAZNNV010000001.1	GCA_004703665.1	redundant
AAAHON010000001.1	GCA_004703665.1	redundant
AAALQB010000001.1	GCA_004703665.1	redundant
JAHMDF010000001.1	GCA_004703665.1	redundant
AAATXZ010000001.1	GCA_004703665.1	redundant
ABCFJT010000001.1	GCA_004703665.1	redundant
AAAYCU010000031.1	GCA_004703665.1	redundant
JABYYO010000001.1	GCA_004703665.1	redundant
AAAMCN010000001.1	GCA_004703665.1	redundant
AANDXG010000001.1	GCA_004703665.1	redundant
