Organism	Scaffold	Start	End	Score	ctg16_37	ctg16_38	ctg16_39	ctg16_40	ctg16_41	ctg16_42	ctg16_43	Number	Strand	Layout_group	assembly_file	representative	dereplication_status
GCF_017874545.1	NZ_JAGGLT010000024.1	25541	32384	9922.0	1	1	0	1	0	1	1	73	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_017874545.1_ASM1787454v1_genomic.fna.gz	GCF_017874545.1_ASM1787454v1_genomic.fna.gz	dereplication_representative
GCF_002250075.1	NZ_CP016893.1	2576894	2584228	10748.0	1	1	0	1	1	1	1	42	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_002250075.1_ASM225007v1_genomic.fna.gz	GCF_017874545.1_ASM1787454v1_genomic.fna.gz	readded_by_content
GCF_030534315.2	NZ_CP130558.2	2952099	2958942	9910.0	1	1	0	1	0	1	1	74	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_030534315.2_ASM3053431v2_genomic.fna.gz	GCF_017874545.1_ASM1787454v1_genomic.fna.gz	redundant
GCF_018141405.1	NZ_CP058648.1	2755756	2765846	10448.0	1	1	0	1	0	1	1	48	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_018141405.1_ASM1814140v1_genomic.fna.gz	GCF_018141405.1_ASM1814140v1_genomic.fna.gz	dereplication_representative
GCF_018141425.1	NZ_CP058561.1	4799268	4806533	6001.0	0	1	0	1	0	1	0	330	(1, 1, 1)	(2, 1, 0)	GCF_018141425.1_ASM1814142v1_genomic.fna.gz	GCF_018141425.1_ASM1814142v1_genomic.fna.gz	dereplication_representative
GCF_018141445.1	NZ_CP058649.1	3813729	3822702	6109.0	0	1	0	1	0	1	0	317	(-1, -1, -1)	(2, 1, 0)	GCF_018141445.1_ASM1814144v1_genomic.fna.gz	GCF_018141445.1_ASM1814144v1_genomic.fna.gz	dereplication_representative
GCF_018332455.1	NZ_BOPZ01000008.1	44701	51714	9545.0	1	1	0	1	0	1	1	110	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_018332455.1_ASM1833245v1_genomic.fna.gz	GCF_018332455.1_ASM1833245v1_genomic.fna.gz	dereplication_representative
GCF_018390735.1	NZ_JAHBCL010000024.1	43636	50752	14999.0	1	1	1	1	1	1	1	1	(1, 1, 1, 1, 1, 1, 1)	(6, 5, 4, 3, 2, 1, 0)	GCF_018390735.1_ASM1839073v1_genomic.fna.gz	GCF_018390735.1_ASM1839073v1_genomic.fna.gz	dereplication_representative
GCF_018861735.1	NZ_JAHLEB010000009.1	45301	52206	9429.0	1	1	0	1	0	1	1	183	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_018861735.1_ASM1886173v1_genomic.fna.gz	GCF_018861735.1_ASM1886173v1_genomic.fna.gz	dereplication_representative
GCF_018861755.1	NZ_JAHLEF010000008.1	134908	141822	9492.0	1	1	0	1	0	1	1	133	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_018861755.1_ASM1886175v1_genomic.fna.gz	GCF_018861755.1_ASM1886175v1_genomic.fna.gz	dereplication_representative
GCF_018861865.1	NZ_JAHLDV010000003.1	81880	88776	9483.0	1	1	0	1	0	1	1	141	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_018861865.1_ASM1886186v1_genomic.fna.gz	GCF_018861865.1_ASM1886186v1_genomic.fna.gz	dereplication_representative
GCF_018917145.1	NZ_JAHLOD010000004.1	52006	58958	9248.0	1	1	0	1	0	1	1	211	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_018917145.1_ASM1891714v1_genomic.fna.gz	GCF_018917145.1_ASM1891714v1_genomic.fna.gz	dereplication_representative
GCF_018917965.1	NZ_JAHLPP010000001.1	938278	943744	6251.0	1	1	0	1	0	0	0	293	(-1, -1, -1)	(2, 1, 0)	GCF_018917965.1_ASM1891796v1_genomic.fna.gz	GCF_018917965.1_ASM1891796v1_genomic.fna.gz	dereplication_representative
GCF_018918155.1	NZ_JAHLPY010000001.1	312359	320745	5888.0	0	1	0	1	0	1	0	365	(-1, -1, -1)	(2, 1, 0)	GCF_018918155.1_ASM1891815v1_genomic.fna.gz	GCF_018918155.1_ASM1891815v1_genomic.fna.gz	dereplication_representative
GCF_018918285.1	NZ_JAHLQF010000003.1	585649	592647	9606.0	1	1	0	1	0	1	1	90	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_018918285.1_ASM1891828v1_genomic.fna.gz	GCF_018918285.1_ASM1891828v1_genomic.fna.gz	dereplication_representative
GCF_019144085.1	NZ_JAHHUY010000004.1	55479	62338	9367.0	1	1	0	1	0	1	1	200	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_019144085.1_ASM1914408v1_genomic.fna.gz	GCF_019144085.1_ASM1914408v1_genomic.fna.gz	dereplication_representative
GCF_036670035.1	NZ_CP137758.1	2057652	2064512	9423.0	1	1	0	1	0	1	1	188	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_036670035.1_ASM3667003v1_genomic.fna.gz	GCF_019144085.1_ASM1914408v1_genomic.fna.gz	redundant
GCF_019203185.1	NZ_CP078093.1	2373195	2380631	11643.0	1	1	0	1	1	1	1	11	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_019203185.1_ASM1920318v1_genomic.fna.gz	GCF_019203185.1_ASM1920318v1_genomic.fna.gz	dereplication_representative
GCF_020176155.1	NZ_JAIRAZ010000035.1	5575	12485	9461.0	1	1	0	1	0	1	1	156	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_020176155.1_ASM2017615v1_genomic.fna.gz	GCF_020176155.1_ASM2017615v1_genomic.fna.gz	dereplication_representative
GCF_020443565.1	NZ_JAIZZN010000004.1	51349	58309	9575.0	1	1	0	1	0	1	1	98	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_020443565.1_ASM2044356v1_genomic.fna.gz	GCF_020443565.1_ASM2044356v1_genomic.fna.gz	dereplication_representative
GCF_020443705.1	NZ_JAIZZK010000001.1	402724	409734	9520.0	1	1	0	1	0	1	1	123	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_020443705.1_ASM2044370v1_genomic.fna.gz	GCF_020443705.1_ASM2044370v1_genomic.fna.gz	dereplication_representative
GCF_020686985.1	NZ_JAJEPU010000020.1	26468	31221	5926.0	0	1	0	1	0	1	0	354	(1, 1, 1)	(2, 1, 0)	GCF_020686985.1_ASM2068698v1_genomic.fna.gz	GCF_020686985.1_ASM2068698v1_genomic.fna.gz	dereplication_representative
GCF_020736365.1	NZ_CP085988.1	3385709	3390627	6003.0	0	1	0	1	0	1	0	329	(-1, -1, -1)	(2, 1, 0)	GCF_020736365.1_ASM2073636v1_genomic.fna.gz	GCF_020736365.1_ASM2073636v1_genomic.fna.gz	dereplication_representative
GCF_020908015.1	NZ_JAJJPB010000020.1	37136	44115	9299.0	1	1	0	1	0	1	1	207	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_020908015.1_ASM2090801v1_genomic.fna.gz	GCF_020908015.1_ASM2090801v1_genomic.fna.gz	dereplication_representative
GCF_020911725.1	NZ_CP076620.1	1533044	1539918	8254.0	1	1	0	1	0	1	0	219	(1, 1, 1, 1)	(3, 2, 1, 0)	GCF_020911725.1_ASM2091172v1_genomic.fna.gz	GCF_020911725.1_ASM2091172v1_genomic.fna.gz	dereplication_representative
GCF_021043395.1	NZ_JAJNKE010000001.1	249387	256776	9533.0	1	1	0	1	0	1	1	113	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_021043395.1_ASM2104339v1_genomic.fna.gz	GCF_021043395.1_ASM2104339v1_genomic.fna.gz	dereplication_representative
GCF_021044755.1	NZ_JAJNOR010000002.1	153101	157808	6013.0	0	1	0	1	0	1	0	327	(-1, -1, -1)	(2, 1, 0)	GCF_021044755.1_ASM2104475v1_genomic.fna.gz	GCF_021044755.1_ASM2104475v1_genomic.fna.gz	dereplication_representative
GCF_021432385.1	NZ_JAEACT010000002.1	1175303	1182777	9455.0	1	1	0	1	0	1	1	164	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_021432385.1_ASM2143238v1_genomic.fna.gz	GCF_021432385.1_ASM2143238v1_genomic.fna.gz	dereplication_representative
GCF_021531375.1	NZ_JADYTU010000007.1	64823	69927	6250.0	1	1	0	1	0	0	0	294	(-1, -1, -1)	(2, 1, 0)	GCF_021531375.1_ASM2153137v1_genomic.fna.gz	GCF_021531375.1_ASM2153137v1_genomic.fna.gz	dereplication_representative
GCF_021531815.1	NZ_JADYUM010000003.1	55199	60282	6220.0	1	1	0	1	0	0	0	304	(1, 1, 1)	(2, 1, 0)	GCF_021531815.1_ASM2153181v1_genomic.fna.gz	GCF_021531815.1_ASM2153181v1_genomic.fna.gz	dereplication_representative
GCF_022132365.1	NZ_JAKNJB010000022.1	33772	38756	6268.0	1	1	0	1	0	0	0	286	(-1, -1, -1)	(2, 1, 0)	GCF_022132365.1_NA_genomic.fna.gz	GCF_022132365.1_NA_genomic.fna.gz	dereplication_representative
GCF_022440865.1	NZ_JAKNTP010000001.1	476261	482163	7854.0	1	1	0	1	1	0	0	239	(1, 1, 1, 1)	(3, 2, 1, 0)	GCF_022440865.1_ASM2244086v1_genomic.fna.gz	GCF_022440865.1_ASM2244086v1_genomic.fna.gz	dereplication_representative
GCF_022539405.1	NZ_CP054394.1	1661750	1667083	6213.0	1	1	0	1	0	0	0	308	(-1, -1, -1)	(2, 1, 0)	GCF_022539405.1_ASM2253940v1_genomic.fna.gz	GCF_022539405.1_ASM2253940v1_genomic.fna.gz	dereplication_representative
GCF_022834975.1	NZ_BQNK01000001.1	1171699	1176472	6028.0	0	1	0	1	0	1	0	323	(1, 1, 1)	(2, 1, 0)	GCF_022834975.1_ASM2283497v1_genomic.fna.gz	GCF_022834975.1_ASM2283497v1_genomic.fna.gz	dereplication_representative
GCF_023161605.1	NZ_JALNQL010000002.1	460179	466992	11418.0	1	1	0	1	1	1	1	17	(-1, -1, -1, -1, -1, -1)	(5, 4, 3, 2, 1, 0)	GCF_023161605.1_ASM2316160v1_genomic.fna.gz	GCF_023161605.1_ASM2316160v1_genomic.fna.gz	dereplication_representative
GCF_023653455.2	NZ_CP161000.1	2804035	2809730	7838.0	1	1	0	1	1	0	0	241	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_023653455.2_PaeniGhoniBeadS11_Gal1968_092023_genomic.fna.gz	GCF_023653455.2_PaeniGhoniBeadS11_Gal1968_092023_genomic.fna.gz	dereplication_representative
GCF_023656515.1	NZ_JAMOFV010000006.1	2229296	2236204	9595.0	1	1	0	1	0	1	1	95	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_023656515.1_ASM2365651v1_genomic.fna.gz	GCF_023656515.1_ASM2365651v1_genomic.fna.gz	dereplication_representative
GCF_023806125.1	NZ_JAMSKT010000006.1	93111	99976	9569.0	1	1	0	1	0	1	1	101	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_023806125.1_ASM2380612v1_genomic.fna.gz	GCF_023806125.1_ASM2380612v1_genomic.fna.gz	dereplication_representative
GCF_024135845.1	NZ_JAMYJV010000003.1	516503	520316	5131.0	0	0	0	1	0	1	1	387	(1, 1, 1)	(2, 1, 0)	GCF_024135845.1_ASM2413584v1_genomic.fna.gz	GCF_024135845.1_ASM2413584v1_genomic.fna.gz	dereplication_representative
GCF_024341925.1	NZ_BQXZ01000002.1	837867	844644	9433.0	1	1	0	1	0	1	1	178	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_024341925.1_ASM2434192v1_genomic.fna.gz	GCF_024341925.1_ASM2434192v1_genomic.fna.gz	dereplication_representative
GCF_024345225.1	NZ_BROD01000001.1	1375321	1382172	9423.0	1	1	0	1	0	1	1	187	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_024345225.1_ASM2434522v1_genomic.fna.gz	GCF_024345225.1_ASM2434522v1_genomic.fna.gz	dereplication_representative
GCF_024622825.1	NZ_JANKAH010000011.1	46759	53845	9486.0	1	1	0	1	0	1	1	139	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_024622825.1_ASM2462282v1_genomic.fna.gz	GCF_024622825.1_ASM2462282v1_genomic.fna.gz	dereplication_representative
GCF_025146005.1	NZ_CP102254.1	995138	1003100	5906.0	0	1	0	1	0	1	0	361	(1, 1, 1)	(2, 1, 0)	GCF_025146005.1_ASM2514600v1_genomic.fna.gz	GCF_025146005.1_ASM2514600v1_genomic.fna.gz	dereplication_representative
GCF_025398335.1	NZ_JAODOO010000009.1	15841	23008	9457.0	1	1	0	1	0	1	1	160	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_025398335.1_CX1_genomic.fna.gz	GCF_025398335.1_CX1_genomic.fna.gz	dereplication_representative
GCF_025567095.1	NZ_JAOQJH010000006.1	99499	104312	5950.0	0	1	0	1	0	1	0	343	(1, 1, 1)	(2, 1, 0)	GCF_025567095.1_ASM2556709v1_genomic.fna.gz	GCF_025567095.1_ASM2556709v1_genomic.fna.gz	dereplication_representative
GCF_025567365.1	NZ_JAOQJG010000008.1	6406	13171	5928.0	0	1	0	1	0	1	0	353	(-1, -1, -1)	(2, 1, 0)	GCF_025567365.1_ASM2556736v1_genomic.fna.gz	GCF_025567365.1_ASM2556736v1_genomic.fna.gz	dereplication_representative
GCF_026012015.1	NZ_BRXR01000001.1	41554	48471	9505.0	1	1	0	1	0	1	1	131	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_026012015.1_ASM2601201v1_genomic.fna.gz	GCF_026012015.1_ASM2601201v1_genomic.fna.gz	dereplication_representative
GCF_026155355.1	NZ_JAJUXF010000001.1	856673	861147	5087.0	0	0	0	1	0	1	1	391	(1, 1, 1)	(2, 1, 0)	GCF_026155355.1_ASM2615535v1_genomic.fna.gz	GCF_026155355.1_ASM2615535v1_genomic.fna.gz	dereplication_representative
GCF_026410065.1	NZ_CP112872.1	2472981	2480000	9491.0	1	1	0	1	0	1	1	136	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_026410065.1_ASM2641006v1_genomic.fna.gz	GCF_026410065.1_ASM2641006v1_genomic.fna.gz	dereplication_representative
GCF_026719745.1	NZ_JAPPRQ010000011.1	92185	99003	9492.0	1	1	0	1	0	1	1	134	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_026719745.1_ASM2671974v1_genomic.fna.gz	GCF_026719745.1_ASM2671974v1_genomic.fna.gz	dereplication_representative
GCF_026735135.1	NZ_JAPQER010000002.1	74677	81524	9525.0	1	1	0	1	0	1	1	118	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_026735135.1_ASM2673513v1_genomic.fna.gz	GCF_026735135.1_ASM2673513v1_genomic.fna.gz	dereplication_representative
GCF_026735165.1	NZ_JAPQES010000002.1	172809	179713	9452.0	1	1	0	1	0	1	1	169	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_026735165.1_ASM2673516v1_genomic.fna.gz	GCF_026735165.1_ASM2673516v1_genomic.fna.gz	dereplication_representative
GCF_026738875.1	NZ_JAPQFJ010000007.1	14207	21085	7729.0	1	1	0	1	0	0	1	243	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_026738875.1_ASM2673887v1_genomic.fna.gz	GCF_026738875.1_ASM2673887v1_genomic.fna.gz	dereplication_representative
GCF_027696135.1	NZ_JAQETU010000021.1	46809	51554	6024.0	0	1	0	1	0	1	0	324	(-1, -1, -1)	(2, 1, 0)	GCF_027696135.1_ASM2769613v1_genomic.fna.gz	GCF_027696135.1_ASM2769613v1_genomic.fna.gz	dereplication_representative
GCF_042848345.1	NZ_BAABZE010000001.1	5323325	5328070	6004.0	0	1	0	1	0	1	0	328	(-1, -1, -1)	(2, 1, 0)	GCF_042848345.1_ASM4284834v1_genomic.fna.gz	GCF_027696135.1_ASM2769613v1_genomic.fna.gz	redundant
GCF_027853495.1	NZ_JAPNNV010000006.1	22583	29035	7878.0	1	1	0	1	1	0	0	234	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_027853495.1_ASM2785349v1_genomic.fna.gz	GCF_027853495.1_ASM2785349v1_genomic.fna.gz	dereplication_representative
GCF_024723825.1	NZ_JANQBQ010000001.1	1921015	1927465	7876.0	1	1	0	1	1	0	0	235	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_024723825.1_ASM2472382v1_genomic.fna.gz	GCF_027853495.1_ASM2785349v1_genomic.fna.gz	redundant
GCF_900002825.1	NZ_CDAA01000001.1	3201790	3208239	7860.0	1	1	0	1	1	0	0	238	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_900002825.1_Romboutsia_lituseburensis_assembly1_genomic.fna.gz	GCF_027853495.1_ASM2785349v1_genomic.fna.gz	redundant
GCF_028895185.1	NZ_JAEUWW010000001.1	897469	904313	9932.0	1	1	0	1	0	1	1	72	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_028895185.1_ASM2889518v1_genomic.fna.gz	GCF_028895185.1_ASM2889518v1_genomic.fna.gz	dereplication_representative
GCF_000189775.2	NC_015555.1	1478768	1489465	9900.0	1	1	0	1	0	1	1	75	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_000189775.2_ASM18977v3_genomic.fna.gz	GCF_028895185.1_ASM2889518v1_genomic.fna.gz	redundant
GCF_029318685.1	NZ_CP119677.1	1795576	1803326	10429.0	1	1	0	1	1	1	1	51	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_029318685.1_ASM2931868v1_genomic.fna.gz	GCF_029318685.1_ASM2931868v1_genomic.fna.gz	dereplication_representative
GCF_029542625.1	NZ_CP120733.1	2709789	2717652	11242.0	1	1	0	1	1	1	1	25	(-1, -1, -1, -1, -1, -1)	(5, 4, 3, 2, 1, 0)	GCF_029542625.1_ASM2954262v1_genomic.fna.gz	GCF_029542625.1_ASM2954262v1_genomic.fna.gz	dereplication_representative
GCF_029914245.1	NZ_JARYZI010000001.1	646386	653452	12734.0	1	1	1	1	1	1	1	3	(-1, -1, -1, -1, -1, -1, -1)	(6, 5, 4, 3, 2, 1, 0)	GCF_029914245.1_ASM2991424v1_genomic.fna.gz	GCF_029914245.1_ASM2991424v1_genomic.fna.gz	dereplication_representative
GCF_030013905.1	NZ_CP124862.1	5358736	5364164	6494.0	1	1	0	1	0	0	0	268	(1, 1, 1)	(2, 1, 0)	GCF_030013905.1_ASM3001390v1_genomic.fna.gz	GCF_030013905.1_ASM3001390v1_genomic.fna.gz	dereplication_representative
GCF_030053595.1	NZ_JASGBQ010000003.1	141096	145805	5985.0	0	1	0	1	0	1	0	332	(-1, -1, -1)	(2, 1, 0)	GCF_030053595.1_ASM3005359v1_genomic.fna.gz	GCF_030053595.1_ASM3005359v1_genomic.fna.gz	dereplication_representative
GCF_030131965.1	NZ_JASKYN010000007.1	21045	35390	7876.0	1	1	0	1	1	0	0	236	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_030131965.1_ASM3013196v1_genomic.fna.gz	GCF_030131965.1_ASM3013196v1_genomic.fna.gz	dereplication_representative
GCF_030166575.1	NZ_CP126462.1	1779990	1787472	11693.0	1	1	0	1	1	1	1	9	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_030166575.1_ASM3016657v1_genomic.fna.gz	GCF_030166575.1_ASM3016657v1_genomic.fna.gz	dereplication_representative
GCF_030263895.1	NZ_CP127161.1	2343316	2350915	11145.0	1	1	0	1	1	1	1	30	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_030263895.1_ASM3026389v1_genomic.fna.gz	GCF_030263895.1_ASM3026389v1_genomic.fna.gz	dereplication_representative
GCF_030372275.1	NZ_JAUDDJ010000002.1	5270	10063	6193.0	1	1	0	1	0	0	0	312	(-1, -1, -1)	(2, 1, 0)	GCF_030372275.1_ASM3037227v1_genomic.fna.gz	GCF_030372275.1_ASM3037227v1_genomic.fna.gz	dereplication_representative
GCF_030546345.1	NZ_JAUONW010000040.1	96325	102794	10167.0	1	1	0	1	0	1	1	59	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_030546345.1_ASM3054634v1_genomic.fna.gz	GCF_030546345.1_ASM3054634v1_genomic.fna.gz	dereplication_representative
GCF_030585505.1	NZ_CP077610.1	2266100	2272996	9454.0	1	1	0	1	0	1	1	165	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_030585505.1_ASM3058550v1_genomic.fna.gz	GCF_030585505.1_ASM3058550v1_genomic.fna.gz	dereplication_representative
GCF_018861905.1	NZ_JAHLDU010000010.1	78708	85605	9402.0	1	1	0	1	0	1	1	193	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_018861905.1_ASM1886190v1_genomic.fna.gz	GCF_030585505.1_ASM3058550v1_genomic.fna.gz	readded_by_score
GCF_018861795.1	NZ_JAHLDR010000001.1	341035	347932	9481.0	1	1	0	1	0	1	1	142	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_018861795.1_ASM1886179v1_genomic.fna.gz	GCF_030585505.1_ASM3058550v1_genomic.fna.gz	redundant
GCF_020443575.1	NZ_JAIZZY010000004.1	211524	218421	9471.0	1	1	0	1	0	1	1	147	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_020443575.1_ASM2044357v1_genomic.fna.gz	GCF_030585505.1_ASM3058550v1_genomic.fna.gz	redundant
GCF_026650925.1	NZ_CP086147.1	3237009	3243906	9461.0	1	1	0	1	0	1	1	155	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_026650925.1_ASM2665092v1_genomic.fna.gz	GCF_030585505.1_ASM3058550v1_genomic.fna.gz	redundant
GCF_026650965.1	NZ_CP086237.1	4457510	4464406	9451.0	1	1	0	1	0	1	1	170	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_026650965.1_ASM2665096v1_genomic.fna.gz	GCF_030585505.1_ASM3058550v1_genomic.fna.gz	redundant
GCF_026651005.1	NZ_CP086243.1	3602756	3609653	9455.0	1	1	0	1	0	1	1	163	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_026651005.1_ASM2665100v1_genomic.fna.gz	GCF_030585505.1_ASM3058550v1_genomic.fna.gz	redundant
GCF_030585465.1	NZ_CP077615.1	3153519	3160416	9462.0	1	1	0	1	0	1	1	153	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_030585465.1_ASM3058546v1_genomic.fna.gz	GCF_030585505.1_ASM3058550v1_genomic.fna.gz	redundant
GCF_030644385.1	NZ_CP130060.1	1443506	1448395	5849.0	0	1	0	1	0	1	0	371	(-1, -1, -1)	(2, 1, 0)	GCF_030644385.1_ASM3064438v1_genomic.fna.gz	GCF_030644385.1_ASM3064438v1_genomic.fna.gz	dereplication_representative
GCF_030812885.1	NZ_JAUSTO010000001.1	44280	49201	5877.0	0	1	0	1	0	1	0	369	(-1, -1, -1)	(2, 1, 0)	GCF_030812885.1_ASM3081288v1_genomic.fna.gz	GCF_030812885.1_ASM3081288v1_genomic.fna.gz	dereplication_representative
GCF_030815255.1	NZ_JAUSWN010000010.1	84128	91045	9433.0	1	1	0	1	0	1	1	177	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_030815255.1_ASM3081525v1_genomic.fna.gz	GCF_030815255.1_ASM3081525v1_genomic.fna.gz	dereplication_representative
GCF_030848475.1	NZ_JAVDDS010000034.1	24118	28632	4952.0	0	0	0	1	0	1	1	395	(1, 1, 1)	(2, 1, 0)	GCF_030848475.1_ASM3084847v1_genomic.fna.gz	GCF_030848475.1_ASM3084847v1_genomic.fna.gz	dereplication_representative
GCF_030913655.1	NZ_CP133189.1	707968	712719	6481.0	1	1	0	1	0	0	0	269	(1, 1, 1)	(2, 1, 0)	GCF_030913655.1_ASM3091365v1_genomic.fna.gz	GCF_030913655.1_ASM3091365v1_genomic.fna.gz	dereplication_representative
GCF_031432315.1	NZ_JAVKGO010000001.1	180890	188521	11128.0	1	1	0	1	1	1	1	32	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_031432315.1_ASM3143231v1_genomic.fna.gz	GCF_031432315.1_ASM3143231v1_genomic.fna.gz	dereplication_representative
GCF_032335695.1	NZ_JACTOJ010000010.1	177458	184398	9382.0	1	1	0	1	0	1	1	198	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_032335695.1_ASM3233569v1_genomic.fna.gz	GCF_032335695.1_ASM3233569v1_genomic.fna.gz	dereplication_representative
GCF_033097505.1	NZ_AP028654.1	1680102	1687185	11792.0	1	1	0	1	1	1	1	6	(-1, -1, -1, -1, -1, -1)	(5, 4, 3, 2, 1, 0)	GCF_033097505.1_ASM3309750v1_genomic.fna.gz	GCF_033097505.1_ASM3309750v1_genomic.fna.gz	dereplication_representative
GCF_033561535.1	NZ_CP131467.1	5560724	5567835	9479.0	1	1	0	1	0	1	1	143	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_033561535.1_ASM3356153v1_genomic.fna.gz	GCF_033561535.1_ASM3356153v1_genomic.fna.gz	dereplication_representative
GCF_001038625.1	NZ_CP011803.1	3836070	3843170	9495.0	1	1	0	1	0	1	1	132	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_001038625.1_ASM103862v1_genomic.fna.gz	GCF_033561535.1_ASM3356153v1_genomic.fna.gz	redundant
GCF_034439435.1	NZ_JAPCKJ010000001.1	943546	950043	9528.0	1	1	0	1	0	1	1	116	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_034439435.1_ASM3443943v1_genomic.fna.gz	GCF_034439435.1_ASM3443943v1_genomic.fna.gz	dereplication_representative
GCF_035905475.1	NZ_CP121166.1	1916554	1923637	9457.0	1	1	0	1	0	1	1	161	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_035905475.1_ASM3590547v1_genomic.fna.gz	GCF_035905475.1_ASM3590547v1_genomic.fna.gz	dereplication_representative
GCF_013781885.1	NZ_CP059378.1	3021409	3028355	9440.0	1	1	0	1	0	1	1	174	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_013781885.1_ASM1378188v1_genomic.fna.gz	GCF_035905475.1_ASM3590547v1_genomic.fna.gz	redundant
GCF_036763025.1	NZ_JBAIYY010000001.1	17954	24803	9881.0	1	1	0	1	0	1	1	76	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_036763025.1_ASM3676302v1_genomic.fna.gz	GCF_036763025.1_ASM3676302v1_genomic.fna.gz	dereplication_representative
GCF_000307585.2	NC_017992.1	1754452	1761295	9865.0	1	1	0	1	0	1	1	77	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_000307585.2_ASM30758v2_genomic.fna.gz	GCF_036763025.1_ASM3676302v1_genomic.fna.gz	redundant
GCF_036812735.1	NZ_CP117523.1	3666489	3672189	7948.0	1	1	0	1	1	0	0	226	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_036812735.1_TEGL_genomic.fna.gz	GCF_036812735.1_TEGL_genomic.fna.gz	dereplication_representative
