Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_015549285.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_025149785.1.fasta.gz	94.82	66.90	63.36	NZ_JADMYO010000010.1	NZ_CP102277.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000687555.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_026723765.1.fasta.gz	94.32	81.09	84.97	NZ_JHWJ01000001.1	NZ_CP113524.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000210015.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_900120195.1.fasta.gz	94.38	63.04	71.58	NC_021022.1	NZ_LT635537.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_013112015.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_900258535.1.fasta.gz	94.25	60.12	53.57	NZ_CP053228.1	NZ_OIWX01000005.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_014385375.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_039060295.1.fasta.gz	95.78	56.80	57.83	NZ_JACRTO010000001.1	NZ_JBCLND010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_014337195.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_021044755.1.fasta.gz	90.67	67.04	67.82	NZ_CP060634.1	NZ_JAJNOR010000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000498755.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000687955.1.fasta.gz	94.33	73.00	73.69	NZ_AXUS01000001.1	NZ_JIAA01000001.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000025645.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_003722315.1.fasta.gz	91.22	57.53	48.44	NC_013921.1	NZ_CP033580.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000025645.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000806225.2.fasta.gz	90.02	53.95	48.82	NC_013921.1	NZ_JOOI01000002.1
/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_000421965.1.fasta.gz	/media/lucas/SHUTTLE/prostt5_downloads/clostridia/fnas/GCF_029318685.1.fasta.gz	89.30	53.98	47.25	NZ_ATAY01000001.1	NZ_CP119677.1
