Organism	Scaffold	Start	End	Score	ctg16_37	ctg16_38	ctg16_39	ctg16_40	ctg16_41	ctg16_42	ctg16_43	Number	Strand	Layout_group	assembly_file	representative	dereplication_status
GCF_000526495.1	NZ_JAGE01000001.1	3481939	3489673	10431.0	1	1	0	1	1	1	1	49	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_000526495.1.fasta.gz	NZ_JAGE01000001.1|3481939|3489673	dereplication_representative
GCF_017874425.1	NZ_JAGGLL010000001.1	249803	256912	9645.0	1	1	0	1	0	1	1	83	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_017874425.1.fasta.gz	NZ_JAGGLL010000001.1|249803|256912	dereplication_representative
GCF_017874415.1	NZ_JAGGLM010000005.1	67277	74140	9395.0	1	1	0	1	0	1	1	196	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_017874415.1.fasta.gz	NZ_JAGGLM010000005.1|67277|74140	dereplication_representative
GCF_017874545.1	NZ_JAGGLT010000024.1	25541	32384	9922.0	1	1	0	1	0	1	1	73	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_017874545.1.fasta.gz	NZ_JAGGLT010000024.1|25541|32384	dereplication_representative
GCF_002250075.1	NZ_CP016893.1	2576894	2584228	10748.0	1	1	0	1	1	1	1	42	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_002250075.1.fasta.gz	NZ_JAGGLT010000024.1|25541|32384	readded_by_content
GCF_030534315.2	NZ_CP130558.2	2952099	2958942	9910.0	1	1	0	1	0	1	1	74	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_030534315.2.fasta.gz	NZ_JAGGLT010000024.1|25541|32384	redundant
GCF_018390735.1	NZ_JAHBCL010000024.1	43636	50752	14999.0	1	1	1	1	1	1	1	1	(1, 1, 1, 1, 1, 1, 1)	(6, 5, 4, 3, 2, 1, 0)	GCF_018390735.1.fasta.gz	NZ_JAHBCL010000024.1|43636|50752	dereplication_representative
GCF_019144085.1	NZ_JAHHUY010000004.1	55479	62338	9367.0	1	1	0	1	0	1	1	200	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_019144085.1.fasta.gz	NZ_JAHHUY010000004.1|55479|62338	dereplication_representative
GCF_036670035.1	NZ_CP137758.1	2057652	2064512	9423.0	1	1	0	1	0	1	1	188	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_036670035.1.fasta.gz	NZ_JAHHUY010000004.1|55479|62338	redundant
GCF_018861735.1	NZ_JAHLEB010000009.1	45301	52206	9429.0	1	1	0	1	0	1	1	183	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_018861735.1.fasta.gz	NZ_JAHLEB010000009.1|45301|52206	dereplication_representative
GCF_018861755.1	NZ_JAHLEF010000008.1	134908	141822	9492.0	1	1	0	1	0	1	1	133	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_018861755.1.fasta.gz	NZ_JAHLEF010000008.1|134908|141822	dereplication_representative
GCF_018917145.1	NZ_JAHLOD010000004.1	52006	58958	9248.0	1	1	0	1	0	1	1	211	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_018917145.1.fasta.gz	NZ_JAHLOD010000004.1|52006|58958	dereplication_representative
GCF_018917965.1	NZ_JAHLPP010000001.1	938278	943744	6251.0	1	1	0	1	0	0	0	293	(-1, -1, -1)	(2, 1, 0)	GCF_018917965.1.fasta.gz	NZ_JAHLPP010000001.1|938278|943744	dereplication_representative
GCF_018918155.1	NZ_JAHLPY010000001.1	312359	320745	5888.0	0	1	0	1	0	1	0	365	(-1, -1, -1)	(2, 1, 0)	GCF_018918155.1.fasta.gz	NZ_JAHLPY010000001.1|312359|320745	dereplication_representative
GCF_018918285.1	NZ_JAHLQF010000003.1	585649	592647	9606.0	1	1	0	1	0	1	1	90	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_018918285.1.fasta.gz	NZ_JAHLQF010000003.1|585649|592647	dereplication_representative
GCF_020176155.1	NZ_JAIRAZ010000035.1	5575	12485	9461.0	1	1	0	1	0	1	1	156	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_020176155.1.fasta.gz	NZ_JAIRAZ010000035.1|5575|12485	dereplication_representative
GCF_020443705.1	NZ_JAIZZK010000001.1	402724	409734	9520.0	1	1	0	1	0	1	1	123	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_020443705.1.fasta.gz	NZ_JAIZZK010000001.1|402724|409734	dereplication_representative
GCF_020443565.1	NZ_JAIZZN010000004.1	51349	58309	9575.0	1	1	0	1	0	1	1	98	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_020443565.1.fasta.gz	NZ_JAIZZN010000004.1|51349|58309	dereplication_representative
GCF_020686985.1	NZ_JAJEPU010000020.1	26468	31221	5926.0	0	1	0	1	0	1	0	354	(1, 1, 1)	(2, 1, 0)	GCF_020686985.1.fasta.gz	NZ_JAJEPU010000020.1|26468|31221	dereplication_representative
GCF_020908015.1	NZ_JAJJPB010000020.1	37136	44115	9299.0	1	1	0	1	0	1	1	207	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_020908015.1.fasta.gz	NZ_JAJJPB010000020.1|37136|44115	dereplication_representative
GCF_021043395.1	NZ_JAJNKE010000001.1	249387	256776	9533.0	1	1	0	1	0	1	1	113	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_021043395.1.fasta.gz	NZ_JAJNKE010000001.1|249387|256776	dereplication_representative
GCF_026155355.1	NZ_JAJUXF010000001.1	856673	861147	5087.0	0	0	0	1	0	1	1	391	(1, 1, 1)	(2, 1, 0)	GCF_026155355.1.fasta.gz	NZ_JAJUXF010000001.1|856673|861147	dereplication_representative
GCF_022132365.1	NZ_JAKNJB010000022.1	33772	38756	6268.0	1	1	0	1	0	0	0	286	(-1, -1, -1)	(2, 1, 0)	GCF_022132365.1.fasta.gz	NZ_JAKNJB010000022.1|33772|38756	dereplication_representative
GCF_022440865.1	NZ_JAKNTP010000001.1	476261	482163	7854.0	1	1	0	1	1	0	0	239	(1, 1, 1, 1)	(3, 2, 1, 0)	GCF_022440865.1.fasta.gz	NZ_JAKNTP010000001.1|476261|482163	dereplication_representative
GCF_023161605.1	NZ_JALNQL010000002.1	460179	466992	11418.0	1	1	0	1	1	1	1	17	(-1, -1, -1, -1, -1, -1)	(5, 4, 3, 2, 1, 0)	GCF_023161605.1.fasta.gz	NZ_JALNQL010000002.1|460179|466992	dereplication_representative
GCF_023656515.1	NZ_JAMOFV010000006.1	2229296	2236204	9595.0	1	1	0	1	0	1	1	95	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_023656515.1.fasta.gz	NZ_JAMOFV010000006.1|2229296|2236204	dereplication_representative
GCF_023806125.1	NZ_JAMSKT010000006.1	93111	99976	9569.0	1	1	0	1	0	1	1	101	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_023806125.1.fasta.gz	NZ_JAMSKT010000006.1|93111|99976	dereplication_representative
GCF_024135845.1	NZ_JAMYJV010000003.1	516503	520316	5131.0	0	0	0	1	0	1	1	387	(1, 1, 1)	(2, 1, 0)	GCF_024135845.1.fasta.gz	NZ_JAMYJV010000003.1|516503|520316	dereplication_representative
GCF_024622825.1	NZ_JANKAH010000011.1	46759	53845	9486.0	1	1	0	1	0	1	1	139	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_024622825.1.fasta.gz	NZ_JANKAH010000011.1|46759|53845	dereplication_representative
GCF_025398335.1	NZ_JAODOO010000009.1	15841	23008	9457.0	1	1	0	1	0	1	1	160	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_025398335.1.fasta.gz	NZ_JAODOO010000009.1|15841|23008	dereplication_representative
GCF_025567365.1	NZ_JAOQJG010000008.1	6406	13171	5928.0	0	1	0	1	0	1	0	353	(-1, -1, -1)	(2, 1, 0)	GCF_025567365.1.fasta.gz	NZ_JAOQJG010000008.1|6406|13171	dereplication_representative
GCF_025567095.1	NZ_JAOQJH010000006.1	99499	104312	5950.0	0	1	0	1	0	1	0	343	(1, 1, 1)	(2, 1, 0)	GCF_025567095.1.fasta.gz	NZ_JAOQJH010000006.1|99499|104312	dereplication_representative
GCF_034439435.1	NZ_JAPCKJ010000001.1	943546	950043	9528.0	1	1	0	1	0	1	1	116	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_034439435.1.fasta.gz	NZ_JAPCKJ010000001.1|943546|950043	dereplication_representative
GCF_026719745.1	NZ_JAPPRQ010000011.1	92185	99003	9492.0	1	1	0	1	0	1	1	134	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_026719745.1.fasta.gz	NZ_JAPPRQ010000011.1|92185|99003	dereplication_representative
GCF_026735135.1	NZ_JAPQER010000002.1	74677	81524	9525.0	1	1	0	1	0	1	1	118	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_026735135.1.fasta.gz	NZ_JAPQER010000002.1|74677|81524	dereplication_representative
GCF_026735165.1	NZ_JAPQES010000002.1	172809	179713	9452.0	1	1	0	1	0	1	1	169	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_026735165.1.fasta.gz	NZ_JAPQES010000002.1|172809|179713	dereplication_representative
GCF_026738875.1	NZ_JAPQFJ010000007.1	14207	21085	7729.0	1	1	0	1	0	0	1	243	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_026738875.1.fasta.gz	NZ_JAPQFJ010000007.1|14207|21085	dereplication_representative
GCF_029914245.1	NZ_JARYZI010000001.1	646386	653452	12734.0	1	1	1	1	1	1	1	3	(-1, -1, -1, -1, -1, -1, -1)	(6, 5, 4, 3, 2, 1, 0)	GCF_029914245.1.fasta.gz	NZ_JARYZI010000001.1|646386|653452	dereplication_representative
GCF_030053595.1	NZ_JASGBQ010000003.1	141096	145805	5985.0	0	1	0	1	0	1	0	332	(-1, -1, -1)	(2, 1, 0)	GCF_030053595.1.fasta.gz	NZ_JASGBQ010000003.1|141096|145805	dereplication_representative
GCF_030131965.1	NZ_JASKYN010000007.1	21045	35390	7876.0	1	1	0	1	1	0	0	236	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_030131965.1.fasta.gz	NZ_JASKYN010000007.1|21045|35390	dereplication_representative
GCF_030372275.1	NZ_JAUDDJ010000002.1	5270	10063	6193.0	1	1	0	1	0	0	0	312	(-1, -1, -1)	(2, 1, 0)	GCF_030372275.1.fasta.gz	NZ_JAUDDJ010000002.1|5270|10063	dereplication_representative
GCF_040088595.1	NZ_JAULJF010000005.1	8514	15836	10835.0	1	1	0	1	1	1	1	40	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_040088595.1.fasta.gz	NZ_JAULJF010000005.1|8514|15836	dereplication_representative
GCF_030546345.1	NZ_JAUONW010000040.1	96325	102794	10167.0	1	1	0	1	0	1	1	59	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_030546345.1.fasta.gz	NZ_JAUONW010000040.1|96325|102794	dereplication_representative
GCF_030812885.1	NZ_JAUSTO010000001.1	44280	49201	5877.0	0	1	0	1	0	1	0	369	(-1, -1, -1)	(2, 1, 0)	GCF_030812885.1.fasta.gz	NZ_JAUSTO010000001.1|44280|49201	dereplication_representative
GCF_030815255.1	NZ_JAUSWN010000010.1	84128	91045	9433.0	1	1	0	1	0	1	1	177	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_030815255.1.fasta.gz	NZ_JAUSWN010000010.1|84128|91045	dereplication_representative
GCF_030848475.1	NZ_JAVDDS010000034.1	24118	28632	4952.0	0	0	0	1	0	1	1	395	(1, 1, 1)	(2, 1, 0)	GCF_030848475.1.fasta.gz	NZ_JAVDDS010000034.1|24118|28632	dereplication_representative
GCF_031432315.1	NZ_JAVKGO010000001.1	180890	188521	11128.0	1	1	0	1	1	1	1	32	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_031432315.1.fasta.gz	NZ_JAVKGO010000001.1|180890|188521	dereplication_representative
GCF_036941135.1	NZ_JAYWSY010000001.1	1115075	1121948	6261.0	1	1	0	1	0	0	0	287	(1, 1, 1)	(2, 1, 0)	GCF_036941135.1.fasta.gz	NZ_JAYWSY010000001.1|1115075|1121948	dereplication_representative
GCF_038739695.1	NZ_JBBEWN010000003.1	38916	42629	4714.0	0	1	1	1	0	0	0	398	(-1, -1, -1)	(2, 1, 0)	GCF_038739695.1.fasta.gz	NZ_JBBEWN010000003.1|38916|42629	dereplication_representative
GCF_037572415.1	NZ_JBBHLB010000001.1	328751	338646	6188.0	1	1	0	1	0	0	0	313	(1, 1, 1)	(2, 1, 0)	GCF_037572415.1.fasta.gz	NZ_JBBHLB010000001.1|328751|338646	dereplication_representative
GCF_040096075.1	NZ_JBBMFJ010000036.1	21039	25728	5900.0	0	1	0	1	0	1	0	363	(-1, -1, -1)	(2, 1, 0)	GCF_040096075.1.fasta.gz	NZ_JBBMFJ010000036.1|21039|25728	dereplication_representative
GCF_040096055.1	NZ_JBBMFK010000012.1	56093	60928	6290.0	1	1	0	1	0	0	0	283	(-1, -1, -1)	(2, 1, 0)	GCF_040096055.1.fasta.gz	NZ_JBBMFK010000012.1|56093|60928	dereplication_representative
GCF_037844525.1	NZ_JBBMMD010000047.1	17164	24993	11213.0	1	1	0	1	1	1	1	27	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_037844525.1.fasta.gz	NZ_JBBMMD010000047.1|17164|24993	dereplication_representative
GCF_039414295.1	NZ_JBCITM010000002.1	8556	15564	10609.0	1	1	0	1	1	1	1	47	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_039414295.1.fasta.gz	NZ_JBCITM010000002.1|8556|15564	dereplication_representative
GCF_900182905.1	NZ_FXUF01000003.1	335386	342395	10659.0	1	1	0	1	1	1	1	46	(-1, -1, -1, -1, -1, -1)	(5, 4, 3, 2, 1, 0)	GCF_900182905.1.fasta.gz	NZ_JBCITM010000002.1|8556|15564	redundant
GCF_039503245.1	NZ_JBCLMT010000008.1	84341	89468	6341.0	1	1	0	1	0	0	0	272	(1, 1, 1)	(2, 1, 0)	GCF_039503245.1.fasta.gz	NZ_JBCLMT010000008.1|84341|89468	dereplication_representative
GCF_040719375.1	NZ_JBFDTP010000002.1	327401	332131	5961.0	0	1	0	1	0	1	0	338	(1, 1, 1)	(2, 1, 0)	GCF_040719375.1.fasta.gz	NZ_JBFDTP010000002.1|327401|332131	dereplication_representative
GCF_041205085.1	NZ_JBGEWD010000007.1	111305	118377	9368.0	1	1	0	1	0	1	1	199	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_041205085.1.fasta.gz	NZ_JBGEWD010000007.1|111305|118377	dereplication_representative
GCF_041925195.1	NZ_JBHEVB010000002.1	8990	13786	6208.0	1	1	0	1	0	0	0	309	(-1, -1, -1)	(2, 1, 0)	GCF_041925195.1.fasta.gz	NZ_JBHEVB010000002.1|8990|13786	dereplication_representative
GCF_045310525.1	NZ_JBJHZY010000001.1	1492113	1499028	9479.0	1	1	0	1	0	1	1	144	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_045310525.1.fasta.gz	NZ_JBJHZY010000001.1|1492113|1499028	dereplication_representative
GCF_045310675.1	NZ_JBJHZZ010000006.1	61204	68106	9475.0	1	1	0	1	0	1	1	146	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_045310675.1.fasta.gz	NZ_JBJHZZ010000006.1|61204|68106	dereplication_representative
GCF_045310695.1	NZ_JBJIAA010000012.1	93382	100556	9550.0	1	1	0	1	0	1	1	108	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_045310695.1.fasta.gz	NZ_JBJIAA010000012.1|93382|100556	dereplication_representative
GCF_000724385.2	NZ_JENO01000007.1	50374	57215	9469.0	1	1	0	1	0	1	1	149	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_000724385.2.fasta.gz	NZ_JENO01000007.1|50374|57215	dereplication_representative
GCF_000179595.2	NZ_JH556651.1	121017	125484	5068.0	0	0	0	1	0	1	1	393	(1, 1, 1)	(2, 1, 0)	GCF_000179595.2.fasta.gz	NZ_JH556651.1|121017|125484	dereplication_representative
GCF_000242235.1	NZ_JH590863.1	529466	534352	5704.0	0	1	0	1	0	1	0	375	(1, 1, 1)	(2, 1, 0)	GCF_000242235.1.fasta.gz	NZ_JH590863.1|529466|534352	dereplication_representative
GCF_000619945.1	NZ_JHVC01000018.1	3568	10697	9524.0	1	1	0	1	0	1	1	119	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_000619945.1.fasta.gz	NZ_JHVC01000018.1|3568|10697	dereplication_representative
GCF_000621505.1	NZ_JHYD01000009.1	183433	191372	10353.0	1	1	0	1	1	1	1	55	(-1, -1, -1, -1, -1, -1)	(5, 4, 3, 2, 1, 0)	GCF_000621505.1.fasta.gz	NZ_JHYD01000009.1|183433|191372	dereplication_representative
GCF_000621485.1	NZ_JHYF01000001.1	58893	66471	11304.0	1	1	0	1	1	1	1	20	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_000621485.1.fasta.gz	NZ_JHYF01000001.1|58893|66471	dereplication_representative
GCF_000699585.2	NZ_JJMM01000005.1	106596	113442	11225.0	1	1	0	1	1	1	1	26	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_000699585.2.fasta.gz	NZ_JJMM01000005.1|106596|113442	dereplication_representative
GCF_000806225.2	NZ_JOOI01000001.1	354271	361608	10845.0	1	1	0	1	1	1	1	38	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_000806225.2.fasta.gz	NZ_JOOI01000001.1|354271|361608	dereplication_representative
GCF_003722315.1	NZ_CP033580.1	1708584	1715921	10905.0	1	1	0	1	1	1	1	37	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_003722315.1.fasta.gz	NZ_JOOI01000001.1|354271|361608	redundant
GCF_000732635.1	NZ_JPMD01000035.1	79335	86173	8169.0	1	1	0	1	0	1	0	221	(1, 1, 1, 1)	(3, 2, 1, 0)	GCF_000732635.1.fasta.gz	NZ_JPMD01000035.1|79335|86173	dereplication_representative
GCF_039521425.1	NZ_BAAACI010000001.1	1106877	1113716	8160.0	1	1	0	1	0	1	0	223	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_039521425.1.fasta.gz	NZ_JPMD01000035.1|79335|86173	redundant
GCF_000744935.1	NZ_JQMW01000009.1	1092501	1097146	6529.0	1	1	0	1	0	0	0	267	(-1, -1, -1)	(2, 1, 0)	GCF_000744935.1.fasta.gz	NZ_JQMW01000009.1|1092501|1097146	dereplication_representative
GCF_000383295.1	NZ_KB911066.1	118835	123746	6322.0	1	1	0	1	0	0	0	275	(-1, -1, -1)	(2, 1, 0)	GCF_000383295.1.fasta.gz	NZ_KB911066.1|118835|123746	dereplication_representative
GCF_000686705.1	NZ_KK366004.1	561293	568429	9430.0	1	1	0	1	0	1	1	181	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_000686705.1.fasta.gz	NZ_KK366004.1|561293|568429	dereplication_representative
GCF_000686725.1	NZ_KK366008.1	171196	178008	9427.0	1	1	0	1	0	1	1	184	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_000686725.1.fasta.gz	NZ_KK366008.1|171196|178008	dereplication_representative
GCF_000981035.1	NZ_LAYJ01000101.1	74274	86076	7037.0	1	1	0	1	1	0	0	252	(1, 1, 1, 1)	(3, 2, 1, 0)	GCF_000981035.1.fasta.gz	NZ_LAYJ01000101.1|74274|86076	dereplication_representative
GCF_001047375.1	NZ_LFVU01000027.1	16189	24634	9963.0	1	1	0	1	0	1	1	69	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_001047375.1.fasta.gz	NZ_LFVU01000027.1|16189|24634	dereplication_representative
GCF_001262605.1	NZ_LGTC01000001.1	793877	802891	9657.0	1	1	0	1	0	1	1	82	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_001262605.1.fasta.gz	NZ_LGTC01000001.1|793877|802891	dereplication_representative
GCF_001263795.1	NZ_LHUR01000011.1	217545	224381	9621.0	1	1	0	1	0	1	1	87	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_001263795.1.fasta.gz	NZ_LHUR01000011.1|217545|224381	dereplication_representative
GCF_001636845.1	NZ_LITT01000004.1	107564	114493	9348.0	1	1	0	1	0	1	1	202	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_001636845.1.fasta.gz	NZ_LITT01000004.1|107564|114493	dereplication_representative
GCF_000143685.1	NC_014328.1	3687411	3694350	9336.0	1	1	0	1	0	1	1	203	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_000143685.1.fasta.gz	NZ_LITT01000004.1|107564|114493	redundant
GCF_019056555.1	NZ_CP020473.1	1396624	1403563	9320.0	1	1	0	1	0	1	1	205	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_019056555.1.fasta.gz	NZ_LITT01000004.1|107564|114493	redundant
GCF_004006395.2	NZ_CP029758.2	3636555	3643493	9350.0	1	1	0	1	0	1	1	201	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_004006395.2.fasta.gz	NZ_LITT01000004.1|107564|114493	redundant
GCF_001317355.1	NZ_LKET01000028.1	139088	145969	9960.0	1	1	0	1	0	1	1	70	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_001317355.1.fasta.gz	NZ_LKET01000028.1|139088|145969	dereplication_representative
GCF_001440545.1	NZ_LKHP01000003.1	230763	237237	10101.0	1	1	0	1	0	1	1	62	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_001440545.1.fasta.gz	NZ_LKHP01000003.1|230763|237237	dereplication_representative
GCF_001282685.1	NZ_LN875035.1	3188052	3191702	5337.0	0	0	0	1	0	1	1	376	(-1, -1, -1)	(2, 1, 0)	GCF_001282685.1.fasta.gz	NZ_LN875035.1|3188052|3191702	dereplication_representative
GCF_001282725.1	NZ_LN876587.1	888085	895588	11595.0	1	1	0	1	1	1	1	14	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_001282725.1.fasta.gz	NZ_LN876587.1|888085|895588	dereplication_representative
GCF_001403635.1	NZ_LN879468.1	1056127	1062808	8173.0	1	1	0	1	0	1	0	220	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_001403635.1.fasta.gz	NZ_LN879468.1|1056127|1062808	dereplication_representative
GCF_001562415.1	NZ_LOEE01000019.1	10128	27962	12042.0	1	1	1	1	1	1	1	5	(-1, -1, -1, -1, -1, -1, -1)	(6, 5, 4, 3, 2, 1, 0)	GCF_001562415.1.fasta.gz	NZ_LOEE01000019.1|10128|27962	dereplication_representative
GCF_001559865.1	NZ_LOHE01000068.1	83311	94359	12085.0	1	1	0	2	1	1	1	4	(1, 1, 1, 1, 1, 1, 1)	(6, 5, 4, 3, 2, 1, 0)	GCF_001559865.1.fasta.gz	NZ_LOHE01000068.1|83311|94359	dereplication_representative
GCF_900604345.1	NZ_LR026983.1	86905	99548	6035.0	0	1	0	1	0	1	0	322	(-1, -1, -1)	(2, 1, 0)	GCF_900604345.1.fasta.gz	NZ_LR026983.1|86905|99548	dereplication_representative
GCF_900538275.1	NZ_LR130778.1	3074665	3081344	5956.0	0	1	0	1	0	1	0	339	(1, 1, 1)	(2, 1, 0)	GCF_900538275.1.fasta.gz	NZ_LR130778.1|3074665|3081344	dereplication_representative
GCF_900626135.1	NZ_LR130785.1	1547702	1555023	11174.0	1	1	0	1	1	1	1	29	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_900626135.1.fasta.gz	NZ_LR130785.1|1547702|1555023	dereplication_representative
GCF_009911265.1	NZ_QXXA01000009.1	103459	110782	11260.0	1	1	0	1	1	1	1	24	(-1, -1, -1, -1, -1, -1)	(5, 4, 3, 2, 1, 0)	GCF_009911265.1.fasta.gz	NZ_LR130785.1|1547702|1555023	redundant
GCF_900626285.1	NZ_LR131147.1	33945	44374	6254.0	1	1	0	1	0	0	0	290	(1, 1, 1)	(2, 1, 0)	GCF_900626285.1.fasta.gz	NZ_LR131147.1|33945|44374	dereplication_representative
GCF_901482605.1	NZ_LR590481.1	1927708	1934626	9397.0	1	1	0	1	0	1	1	195	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_901482605.1.fasta.gz	NZ_LR590481.1|1927708|1934626	dereplication_representative
GCF_902387945.1	NZ_LR699010.1	1921565	1927585	5819.0	0	1	0	1	0	1	0	373	(-1, -1, -1)	(2, 1, 0)	GCF_902387945.1.fasta.gz	NZ_LR699010.1|1921565|1927585	dereplication_representative
GCF_001571775.1	NZ_LRVM01000006.1	145605	152022	3375.0	0	0	0	1	0	1	1	399	(1, -1, -1)	(2, 1, 0)	GCF_001571775.1.fasta.gz	NZ_LRVM01000006.1|145605|152022	dereplication_representative
GCF_900106845.1	NZ_LT629850.1	151086	159770	7899.0	1	1	0	1	1	0	0	231	(1, 1, 1, 1)	(3, 2, 1, 0)	GCF_900106845.1.fasta.gz	NZ_LT629850.1|151086|159770	dereplication_representative
GCF_900104675.1	NZ_LT629945.1	2223999	2228866	6258.0	1	1	0	1	0	0	0	288	(1, 1, 1)	(2, 1, 0)	GCF_900104675.1.fasta.gz	NZ_LT629945.1|2223999|2228866	dereplication_representative
GCF_900155545.1	NZ_LT732526.1	2845968	2850720	5954.0	0	1	0	1	0	1	0	340	(-1, -1, -1)	(2, 1, 0)	GCF_900155545.1.fasta.gz	NZ_LT732526.1|2845968|2850720	dereplication_representative
GCF_900205865.1	NZ_LT906662.1	67392	74775	10773.0	1	1	0	1	1	1	1	41	(-1, -1, -1, -1, -1, -1)	(5, 4, 3, 2, 1, 0)	GCF_900205865.1.fasta.gz	NZ_LT906662.1|67392|74775	dereplication_representative
GCF_900199635.1	NZ_LT962687.1	1490995	1496056	6214.0	1	1	0	1	0	0	0	307	(-1, -1, -1)	(2, 1, 0)	GCF_900199635.1.fasta.gz	NZ_LT962687.1|1490995|1496056	dereplication_representative
GCF_900199405.1	NZ_LT963430.1	1899529	1907258	8318.0	1	1	0	1	0	1	0	217	(1, 1, 1, 1)	(3, 2, 1, 0)	GCF_900199405.1.fasta.gz	NZ_LT963430.1|1899529|1907258	dereplication_representative
GCF_001594005.1	NZ_LTBA01000001.1	392462	399332	9606.0	1	1	0	1	0	1	1	91	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_001594005.1.fasta.gz	NZ_LTBA01000001.1|392462|399332	dereplication_representative
GCF_001593985.1	NZ_LTBB01000001.1	43309	50138	9556.0	1	1	0	1	0	1	1	105	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_001593985.1.fasta.gz	NZ_LTBB01000001.1|43309|50138	dereplication_representative
GCF_001623875.1	NZ_LWAE01000001.1	832539	839731	9489.0	1	1	0	1	0	1	1	137	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_001623875.1.fasta.gz	NZ_LWAE01000001.1|832539|839731	dereplication_representative
