Organism	Scaffold	Start	End	Score	ctg16_37	ctg16_38	ctg16_39	ctg16_40	ctg16_41	ctg16_42	ctg16_43	Number	Strand	Layout_group	assembly_file	representative	dereplication_status
GCF_016908015.1	NZ_JAFBDB010000002.1	599420	607004	7.1883	1	1	0	1	0	1	1	188	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_016908015.1.fasta.gz	NZ_JAFBDB010000002.1|599420|607004	dereplication_representative
GCF_016908355.1	NZ_JAFBDT010000006.1	77752	84673	13.3044	1	1	1	1	1	1	1	189	(-1, -1, -1, -1, -1, -1, -1)	(6, 5, 4, 3, 2, 1, 0)	GCF_016908355.1.fasta.gz	NZ_JAFBDT010000006.1|77752|84673	dereplication_representative
GCF_000526495.1	NZ_JAGE01000001.1	3481938	3489673	10.2032	1	1	1	1	0	1	1	26	(1, 1, 1, 1, 1, 1)	(6, 5, 4, 3, 2, 1)	GCF_000526495.1.fasta.gz	NZ_JAGE01000001.1|3481938|3489673	dereplication_representative
GCF_017874425.1	NZ_JAGGLL010000001.1	249802	256912	7.1878	1	1	0	1	0	1	1	195	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_017874425.1.fasta.gz	NZ_JAGGLL010000001.1|249802|256912	dereplication_representative
GCF_017874415.1	NZ_JAGGLM010000005.1	67276	74140	7.1827	1	1	0	1	0	1	1	194	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_017874415.1.fasta.gz	NZ_JAGGLM010000005.1|67276|74140	dereplication_representative
GCF_017874545.1	NZ_JAGGLT010000024.1	25540	32384	10.2098	1	1	1	1	0	1	1	196	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_017874545.1.fasta.gz	NZ_JAGGLT010000024.1|25540|32384	dereplication_representative
GCF_030534315.2	NZ_CP130558.2	2952098	2958942	10.2096	1	1	1	1	0	1	1	267	(1, 1, 1, 1, 1, 1)	(6, 5, 4, 3, 2, 1)	GCF_030534315.2.fasta.gz	NZ_JAGGLT010000024.1|25540|32384	readded_by_content
GCF_018390735.1	NZ_JAHBCL010000024.1	43635	50752	13.4163	1	1	1	1	1	1	1	201	(1, 1, 1, 1, 1, 1, 1)	(6, 5, 4, 3, 2, 1, 0)	GCF_018390735.1.fasta.gz	NZ_JAHBCL010000024.1|43635|50752	dereplication_representative
GCF_019144085.1	NZ_JAHHUY010000004.1	55478	62338	7.1821	1	1	0	1	0	1	1	212	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_019144085.1.fasta.gz	NZ_JAHHUY010000004.1|55478|62338	dereplication_representative
GCF_018861795.1	NZ_JAHLDR010000001.1	341034	347932	7.1823	1	1	0	1	0	1	2	204	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_018861795.1.fasta.gz	NZ_JAHLDR010000001.1|341034|347932	dereplication_representative
GCF_018861905.1	NZ_JAHLDU010000010.1	78707	85605	7.1812	1	1	0	1	0	1	1	206	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_018861905.1.fasta.gz	NZ_JAHLDU010000010.1|78707|85605	dereplication_representative
GCF_018861865.1	NZ_JAHLDV010000003.1	81879	88776	7.1837	1	1	0	1	0	1	2	205	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_018861865.1.fasta.gz	NZ_JAHLDV010000003.1|81879|88776	dereplication_representative
GCF_018861735.1	NZ_JAHLEB010000009.1	45300	52206	7.1835	1	1	0	1	0	1	2	202	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_018861735.1.fasta.gz	NZ_JAHLEB010000009.1|45300|52206	dereplication_representative
GCF_018861755.1	NZ_JAHLEF010000008.1	134907	141822	7.1849	1	1	0	1	0	1	1	203	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_018861755.1.fasta.gz	NZ_JAHLEF010000008.1|134907|141822	dereplication_representative
GCF_018917145.1	NZ_JAHLOD010000004.1	52005	58958	7.1767	1	1	0	1	0	1	1	207	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_018917145.1.fasta.gz	NZ_JAHLOD010000004.1|52005|58958	dereplication_representative
GCF_018917965.1	NZ_JAHLPP010000001.1	938277	943744	7.1331	1	1	1	1	0	0	0	208	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_018917965.1.fasta.gz	NZ_JAHLPP010000001.1|938277|943744	dereplication_representative
GCF_018918155.1	NZ_JAHLPY010000001.1	312358	320745	3.1091	0	1	0	1	0	1	1	209	(-1, -1, -1)	(2, 1, 0)	GCF_018918155.1.fasta.gz	NZ_JAHLPY010000001.1|312358|320745	dereplication_representative
GCF_018918285.1	NZ_JAHLQF010000003.1	585648	592647	7.1877	1	1	0	1	0	1	1	210	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_018918285.1.fasta.gz	NZ_JAHLQF010000003.1|585648|592647	dereplication_representative
GCF_020176155.1	NZ_JAIRAZ010000035.1	5574	12485	7.182	1	1	0	1	0	1	1	214	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_020176155.1.fasta.gz	NZ_JAIRAZ010000035.1|5574|12485	dereplication_representative
GCF_020443705.1	NZ_JAIZZK010000001.1	402723	409734	7.1858	1	1	0	1	0	1	1	217	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_020443705.1.fasta.gz	NZ_JAIZZK010000001.1|402723|409734	dereplication_representative
GCF_020443565.1	NZ_JAIZZN010000004.1	51348	58309	7.1874	1	1	0	1	0	1	2	215	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_020443565.1.fasta.gz	NZ_JAIZZN010000004.1|51348|58309	dereplication_representative
GCF_020443575.1	NZ_JAIZZY010000004.1	211523	218421	7.182	1	1	0	1	0	1	2	216	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_020443575.1.fasta.gz	NZ_JAIZZY010000004.1|211523|218421	dereplication_representative
GCF_020686985.1	NZ_JAJEPU010000020.1	26467	31221	3.1123	0	1	0	1	0	1	1	218	(1, 1, 1)	(2, 1, 0)	GCF_020686985.1.fasta.gz	NZ_JAJEPU010000020.1|26467|31221	dereplication_representative
GCF_020908015.1	NZ_JAJJPB010000020.1	37135	44115	10.185	1	1	1	1	0	1	1	220	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_020908015.1.fasta.gz	NZ_JAJJPB010000020.1|37135|44115	dereplication_representative
GCF_021043395.1	NZ_JAJNKE010000001.1	249386	256776	7.1856	1	1	0	1	0	1	1	222	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_021043395.1.fasta.gz	NZ_JAJNKE010000001.1|249386|256776	dereplication_representative
GCF_021044755.1	NZ_JAJNOR010000002.1	153100	157808	3.1123	0	1	0	1	0	1	1	223	(-1, -1, -1)	(2, 1, 0)	GCF_021044755.1.fasta.gz	NZ_JAJNOR010000002.1|153100|157808	dereplication_representative
GCF_026155355.1	NZ_JAJUXF010000001.1	856672	861147	4.0948	0	0	0	1	0	1	1	245	(1, 1, 1)	(5, 4, 3)	GCF_026155355.1.fasta.gz	NZ_JAJUXF010000001.1|856672|861147	dereplication_representative
GCF_022132365.1	NZ_JAKNJB010000022.1	33771	38756	7.132	1	1	1	1	0	0	0	227	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_022132365.1.fasta.gz	NZ_JAKNJB010000022.1|33771|38756	dereplication_representative
GCF_022440865.1	NZ_JAKNTP010000001.1	476260	482163	9.1846	1	1	1	1	1	0	0	228	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_022440865.1.fasta.gz	NZ_JAKNTP010000001.1|476260|482163	dereplication_representative
GCF_023161605.1	NZ_JALNQL010000002.1	460178	466992	10.2432	1	1	1	1	0	1	1	231	(-1, -1, -1, -1, -1, -1)	(5, 4, 3, 2, 1, 0)	GCF_023161605.1.fasta.gz	NZ_JALNQL010000002.1|460178|466992	dereplication_representative
GCF_023656515.1	NZ_JAMOFV010000006.1	2229295	2236204	7.1878	1	1	0	1	0	1	2	233	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_023656515.1.fasta.gz	NZ_JAMOFV010000006.1|2229295|2236204	dereplication_representative
GCF_023806125.1	NZ_JAMSKT010000006.1	93110	99976	7.189	1	1	0	1	0	1	1	234	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_023806125.1.fasta.gz	NZ_JAMSKT010000006.1|93110|99976	dereplication_representative
GCF_024135845.1	NZ_JAMYJV010000003.1	516502	520316	4.0956	0	0	0	1	0	1	1	235	(1, 1, 1)	(3, 2, 1)	GCF_024135845.1.fasta.gz	NZ_JAMYJV010000003.1|516502|520316	dereplication_representative
GCF_024622825.1	NZ_JANKAH010000011.1	46758	53845	10.1933	1	1	1	1	0	1	1	238	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_024622825.1.fasta.gz	NZ_JANKAH010000011.1|46758|53845	dereplication_representative
GCF_024723825.1	NZ_JANQBQ010000001.1	1921014	1927465	9.1835	1	1	1	1	1	0	0	239	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_024723825.1.fasta.gz	NZ_JANQBQ010000001.1|1921014|1927465	dereplication_representative
GCF_025398335.1	NZ_JAODOO010000009.1	15840	23008	7.1855	1	1	0	1	0	1	1	241	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_025398335.1.fasta.gz	NZ_JAODOO010000009.1|15840|23008	dereplication_representative
GCF_025567365.1	NZ_JAOQJG010000008.1	6405	13171	3.1107	0	1	0	1	0	1	1	243	(-1, -1, -1)	(2, 1, 0)	GCF_025567365.1.fasta.gz	NZ_JAOQJG010000008.1|6405|13171	dereplication_representative
GCF_025567095.1	NZ_JAOQJH010000006.1	99498	104312	3.1162	0	1	0	1	0	1	1	242	(1, 1, 1)	(2, 1, 0)	GCF_025567095.1.fasta.gz	NZ_JAOQJH010000006.1|99498|104312	dereplication_representative
GCF_034439435.1	NZ_JAPCKJ010000001.1	943545	950043	10.1922	1	1	1	1	0	1	1	281	(-1, -1, -1, -1, -1, -1)	(6, 5, 4, 3, 2, 1)	GCF_034439435.1.fasta.gz	NZ_JAPCKJ010000001.1|943545|950043	dereplication_representative
GCF_027853495.1	NZ_JAPNNV010000006.1	22582	29035	9.1837	1	1	1	1	1	0	0	255	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_027853495.1.fasta.gz	NZ_JAPNNV010000006.1|22582|29035	dereplication_representative
GCF_026719745.1	NZ_JAPPRQ010000011.1	92184	99003	7.1865	1	1	0	1	0	1	1	250	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_026719745.1.fasta.gz	NZ_JAPPRQ010000011.1|92184|99003	dereplication_representative
GCF_026735135.1	NZ_JAPQER010000002.1	74676	81524	7.1898	1	1	0	1	0	1	1	251	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_026735135.1.fasta.gz	NZ_JAPQER010000002.1|74676|81524	dereplication_representative
GCF_026735165.1	NZ_JAPQES010000002.1	172808	179713	7.1869	1	1	0	1	0	1	1	252	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_026735165.1.fasta.gz	NZ_JAPQES010000002.1|172808|179713	dereplication_representative
GCF_026738875.1	NZ_JAPQFJ010000007.1	14206	21085	5.1595	1	1	0	1	0	0	1	253	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_026738875.1.fasta.gz	NZ_JAPQFJ010000007.1|14206|21085	dereplication_representative
GCF_027696135.1	NZ_JAQETU010000021.1	46808	51554	3.1131	0	1	0	1	0	1	1	254	(-1, -1, -1)	(2, 1, 0)	GCF_027696135.1.fasta.gz	NZ_JAQETU010000021.1|46808|51554	dereplication_representative
GCF_028728205.1	NZ_JAQYUU010000001.1	1427220	1434076	7.1851	1	1	0	1	0	1	2	256	(-1, -1, -1, -1, -1)	(5, 4, 3, 2, 1)	GCF_028728205.1.fasta.gz	NZ_JAQYUU010000001.1|1427220|1434076	dereplication_representative
GCF_029914245.1	NZ_JARYZI010000001.1	646385	653452	13.3037	1	1	1	1	1	1	1	260	(-1, -1, -1, -1, -1, -1, -1)	(6, 5, 4, 3, 2, 1, 0)	GCF_029914245.1.fasta.gz	NZ_JARYZI010000001.1|646385|653452	dereplication_representative
GCF_030053595.1	NZ_JASGBQ010000003.1	141095	145805	3.1141	0	1	0	1	0	1	1	262	(-1, -1, -1)	(2, 1, 0)	GCF_030053595.1.fasta.gz	NZ_JASGBQ010000003.1|141095|145805	dereplication_representative
GCF_030131965.1	NZ_JASKYN010000007.1	21044	35390	9.1833	1	1	1	1	1	0	0	263	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_030131965.1.fasta.gz	NZ_JASKYN010000007.1|21044|35390	dereplication_representative
GCF_030372275.1	NZ_JAUDDJ010000002.1	5269	10063	7.1316	1	1	1	1	0	0	0	266	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_030372275.1.fasta.gz	NZ_JAUDDJ010000002.1|5269|10063	dereplication_representative
GCF_040088595.1	NZ_JAULJF010000005.1	8513	15836	13.2246	1	1	1	1	1	1	1	299	(1, 1, 1, 1, 1, 1, 1)	(6, 5, 4, 3, 2, 1, 0)	GCF_040088595.1.fasta.gz	NZ_JAULJF010000005.1|8513|15836	dereplication_representative
GCF_030546345.1	NZ_JAUONW010000040.1	96324	102794	7.2161	1	1	0	1	0	1	2	268	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_030546345.1.fasta.gz	NZ_JAUONW010000040.1|96324|102794	dereplication_representative
GCF_030812885.1	NZ_JAUSTO010000001.1	44279	49201	3.1108	0	1	0	1	0	1	1	272	(-1, -1, -1)	(2, 1, 0)	GCF_030812885.1.fasta.gz	NZ_JAUSTO010000001.1|44279|49201	dereplication_representative
GCF_030815255.1	NZ_JAUSWN010000010.1	84127	91045	7.1833	1	1	0	1	0	1	1	273	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_030815255.1.fasta.gz	NZ_JAUSWN010000010.1|84127|91045	dereplication_representative
GCF_030848475.1	NZ_JAVDDS010000034.1	24117	28632	4.0838	0	0	0	1	0	1	1	274	(1, 1, 1)	(2, 1, 0)	GCF_030848475.1.fasta.gz	NZ_JAVDDS010000034.1|24117|28632	dereplication_representative
GCF_031432315.1	NZ_JAVKGO010000001.1	180889	188521	13.2439	1	1	1	1	1	1	1	277	(1, 1, 1, 1, 1, 1, 1)	(6, 5, 4, 3, 2, 1, 0)	GCF_031432315.1.fasta.gz	NZ_JAVKGO010000001.1|180889|188521	dereplication_representative
GCF_036941135.1	NZ_JAYWSY010000001.1	1115074	1121948	7.1326	1	1	1	1	0	0	0	286	(1, 1, 1, 1)	(3, 2, 1, 0)	GCF_036941135.1.fasta.gz	NZ_JAYWSY010000001.1|1115074|1121948	dereplication_representative
GCF_036763025.1	NZ_JBAIYY010000001.1	17953	24803	10.2089	1	1	1	1	0	1	1	284	(-1, -1, -1, -1, -1, -1)	(5, 4, 3, 2, 1, 0)	GCF_036763025.1.fasta.gz	NZ_JBAIYY010000001.1|17953|24803	dereplication_representative
GCF_038739695.1	NZ_JBBEWN010000003.1	38915	42629	5.0926	0	1	1	1	0	0	0	291	(-1, -1, -1)	(2, 1, 0)	GCF_038739695.1.fasta.gz	NZ_JBBEWN010000003.1|38915|42629	dereplication_representative
GCF_037572415.1	NZ_JBBHLB010000001.1	328750	338646	4.1232	1	1	0	1	0	0	0	288	(1, 1, 1)	(2, 1, 0)	GCF_037572415.1.fasta.gz	NZ_JBBHLB010000001.1|328750|338646	dereplication_representative
GCF_040096205.1	NZ_JBBMFD010000001.1	308647	312518	5.0917	0	1	1	1	0	0	0	302	(-1, -1, -1)	(3, 2, 1)	GCF_040096205.1.fasta.gz	NZ_JBBMFD010000001.1|308647|312518	dereplication_representative
GCF_040096075.1	NZ_JBBMFJ010000036.1	21038	25728	3.1108	0	1	0	1	0	1	1	301	(-1, -1, -1)	(2, 1, 0)	GCF_040096075.1.fasta.gz	NZ_JBBMFJ010000036.1|21038|25728	dereplication_representative
GCF_040096055.1	NZ_JBBMFK010000012.1	56092	60928	7.1346	1	1	1	1	0	0	0	300	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_040096055.1.fasta.gz	NZ_JBBMFK010000012.1|56092|60928	dereplication_representative
GCF_037844525.1	NZ_JBBMMD010000047.1	17163	24993	13.2504	1	1	1	1	1	1	1	289	(1, 1, 1, 1, 1, 1, 1)	(6, 5, 4, 3, 2, 1, 0)	GCF_037844525.1.fasta.gz	NZ_JBBMMD010000047.1|17163|24993	dereplication_representative
GCF_039414295.1	NZ_JBCITM010000002.1	8555	15564	13.2201	1	1	1	1	1	1	1	292	(1, 1, 1, 1, 1, 1, 1)	(6, 5, 4, 3, 2, 1, 0)	GCF_039414295.1.fasta.gz	NZ_JBCITM010000002.1|8555|15564	dereplication_representative
GCF_039503245.1	NZ_JBCLMT010000008.1	84340	89468	7.1303	1	1	1	1	0	0	0	293	(1, 1, 1, 1)	(3, 2, 1, 0)	GCF_039503245.1.fasta.gz	NZ_JBCLMT010000008.1|84340|89468	dereplication_representative
GCF_040719375.1	NZ_JBFDTP010000002.1	327400	332131	3.1117	0	1	0	1	0	1	1	306	(1, 1, 1)	(2, 1, 0)	GCF_040719375.1.fasta.gz	NZ_JBFDTP010000002.1|327400|332131	dereplication_representative
GCF_041205085.1	NZ_JBGEWD010000007.1	111304	118377	7.1814	1	1	0	1	0	1	1	307	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_041205085.1.fasta.gz	NZ_JBGEWD010000007.1|111304|118377	dereplication_representative
GCF_041925195.1	NZ_JBHEVB010000002.1	8989	13786	7.1317	1	1	1	1	0	0	0	309	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_041925195.1.fasta.gz	NZ_JBHEVB010000002.1|8989|13786	dereplication_representative
GCF_041925235.1	NZ_JBHEVC010000002.1	243754	247603	5.0929	0	1	1	1	0	0	0	310	(1, 1, 1)	(3, 2, 1)	GCF_041925235.1.fasta.gz	NZ_JBHEVC010000002.1|243754|247603	dereplication_representative
GCF_045310525.1	NZ_JBJHZY010000001.1	1492112	1499028	7.1876	1	1	0	1	0	1	1	318	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_045310525.1.fasta.gz	NZ_JBJHZY010000001.1|1492112|1499028	dereplication_representative
GCF_045310675.1	NZ_JBJHZZ010000006.1	61203	68106	7.186	1	1	0	1	0	1	1	319	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_045310675.1.fasta.gz	NZ_JBJHZZ010000006.1|61203|68106	dereplication_representative
GCF_045310695.1	NZ_JBJIAA010000012.1	93381	100556	7.186	1	1	0	1	0	1	1	320	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_045310695.1.fasta.gz	NZ_JBJIAA010000012.1|93381|100556	dereplication_representative
GCF_048627165.1	NZ_JBMBWP010000002.1	1910089	1914859	3.1097	0	1	0	1	0	1	1	328	(-1, -1, -1)	(4, 3, 2)	GCF_048627165.1.fasta.gz	NZ_JBMBWP010000002.1|1910089|1914859	dereplication_representative
GCF_000724385.2	NZ_JENO01000007.1	50373	57215	7.186	1	1	0	1	0	1	1	36	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_000724385.2.fasta.gz	NZ_JENO01000007.1|50373|57215	dereplication_representative
GCF_000179595.2	NZ_JH556651.1	121016	125484	4.0911	0	0	0	1	0	1	1	10	(1, 1, 1)	(2, 1, 0)	GCF_000179595.2.fasta.gz	NZ_JH556651.1|121016|125484	dereplication_representative
GCF_000242235.1	NZ_JH590863.1	529465	534352	3.1071	0	1	0	1	0	1	1	16	(1, 1, 1)	(3, 2, 1)	GCF_000242235.1.fasta.gz	NZ_JH590863.1|529465|534352	dereplication_representative
GCF_000619945.1	NZ_JHVC01000018.1	3567	10697	7.1853	1	1	0	1	0	1	1	28	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_000619945.1.fasta.gz	NZ_JHVC01000018.1|3567|10697	dereplication_representative
GCF_000621505.1	NZ_JHYD01000009.1	183432	191372	10.1998	1	1	1	1	0	1	1	30	(-1, -1, -1, -1, -1, -1)	(5, 4, 3, 2, 1, 0)	GCF_000621505.1.fasta.gz	NZ_JHYD01000009.1|183432|191372	dereplication_representative
GCF_000621485.1	NZ_JHYF01000001.1	58892	66471	13.2504	1	1	1	1	1	1	2	29	(1, 1, 1, 1, 1, 1, 1)	(6, 5, 4, 3, 2, 1, 0)	GCF_000621485.1.fasta.gz	NZ_JHYF01000001.1|58892|66471	dereplication_representative
GCF_000699585.2	NZ_JJMM01000005.1	106595	113442	13.2479	1	1	1	1	1	1	1	33	(1, 1, 1, 1, 1, 1, 1)	(6, 5, 4, 3, 2, 1, 0)	GCF_000699585.2.fasta.gz	NZ_JJMM01000005.1|106595|113442	dereplication_representative
GCF_000703125.1	NZ_JNLN01000001.1	2869229	2876146	7.1867	1	1	0	1	0	1	1	34	(-1, -1, -1, -1, -1)	(5, 4, 3, 2, 1)	GCF_000703125.1.fasta.gz	NZ_JNLN01000001.1|2869229|2876146	dereplication_representative
GCF_000806225.2	NZ_JOOI01000001.1	354270	361608	13.2255	1	1	1	1	1	1	1	39	(1, 1, 1, 1, 1, 1, 1)	(6, 5, 4, 3, 2, 1, 0)	GCF_000806225.2.fasta.gz	NZ_JOOI01000001.1|354270|361608	dereplication_representative
GCF_000732635.1	NZ_JPMD01000035.1	79334	86173	5.1632	1	1	0	1	0	1	1	37	(1, 1, 1, 1)	(3, 2, 1, 0)	GCF_000732635.1.fasta.gz	NZ_JPMD01000035.1|79334|86173	dereplication_representative
GCF_000744935.1	NZ_JQMW01000009.1	1092500	1097146	4.1335	1	1	0	1	0	0	0	38	(-1, -1, -1)	(2, 1, 0)	GCF_000744935.1.fasta.gz	NZ_JQMW01000009.1|1092500|1097146	dereplication_representative
GCF_000383295.1	NZ_KB911066.1	118834	123746	4.126	1	1	0	1	0	0	0	22	(-1, -1, -1)	(2, 1, 0)	GCF_000383295.1.fasta.gz	NZ_KB911066.1|118834|123746	dereplication_representative
GCF_000686705.1	NZ_KK366004.1	561292	568429	10.1939	1	1	1	1	0	1	1	31	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_000686705.1.fasta.gz	NZ_KK366004.1|561292|568429	dereplication_representative
GCF_000686725.1	NZ_KK366008.1	171195	178008	7.1773	1	1	0	1	0	1	1	32	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_000686725.1.fasta.gz	NZ_KK366008.1|171195|178008	dereplication_representative
GCF_000981035.1	NZ_LAYJ01000101.1	74273	85561	4.1253	1	1	0	1	0	0	0	41	(1, 1, 1)	(2, 1, 0)	GCF_000981035.1.fasta.gz	NZ_LAYJ01000101.1|74273|85561	dereplication_representative
GCF_001047375.1	NZ_LFVU01000027.1	16188	24634	10.212	1	1	1	1	0	1	1	44	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_001047375.1.fasta.gz	NZ_LFVU01000027.1|16188|24634	dereplication_representative
GCF_001262605.1	NZ_LGTC01000001.1	793876	802891	10.1967	1	1	1	1	0	1	1	45	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_001262605.1.fasta.gz	NZ_LGTC01000001.1|793876|802891	dereplication_representative
GCF_001263795.1	NZ_LHUR01000011.1	217544	224381	7.19	1	1	0	1	0	1	1	46	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_001263795.1.fasta.gz	NZ_LHUR01000011.1|217544|224381	dereplication_representative
GCF_001636845.1	NZ_LITT01000004.1	107563	114493	7.1826	1	1	0	1	0	1	1	59	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_001636845.1.fasta.gz	NZ_LITT01000004.1|107563|114493	dereplication_representative
GCF_001317355.1	NZ_LKET01000028.1	139087	145969	7.2063	1	1	0	1	0	1	2	51	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_001317355.1.fasta.gz	NZ_LKET01000028.1|139087|145969	dereplication_representative
GCF_001440545.1	NZ_LKHP01000003.1	230762	237237	7.2131	1	1	0	1	0	1	1	53	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_001440545.1.fasta.gz	NZ_LKHP01000003.1|230762|237237	dereplication_representative
GCF_001282685.1	NZ_LN875035.1	3188051	3191702	4.0983	0	0	0	1	0	1	1	47	(-1, -1, -1)	(3, 2, 1)	GCF_001282685.1.fasta.gz	NZ_LN875035.1|3188051|3191702	dereplication_representative
GCF_001282725.1	NZ_LN876587.1	888084	895588	13.2616	1	1	1	1	1	1	1	48	(1, 1, 1, 1, 1, 1, 1)	(6, 5, 4, 3, 2, 1, 0)	GCF_001282725.1.fasta.gz	NZ_LN876587.1|888084|895588	dereplication_representative
GCF_001403635.1	NZ_LN879468.1	1056126	1062808	5.1628	1	1	0	1	0	1	1	52	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_001403635.1.fasta.gz	NZ_LN879468.1|1056126|1062808	dereplication_representative
GCF_001562415.1	NZ_LOEE01000019.1	10127	27962	13.2675	1	1	1	1	1	1	2	55	(-1, -1, -1, -1, -1, -1, -1)	(6, 5, 4, 3, 2, 1, 0)	GCF_001562415.1.fasta.gz	NZ_LOEE01000019.1|10127|27962	dereplication_representative
GCF_001559865.1	NZ_LOHE01000068.1	83310	94359	13.243	1	1	1	1	1	1	1	54	(1, 1, 1, 1, 1, 1, 1)	(6, 5, 4, 3, 2, 1, 0)	GCF_001559865.1.fasta.gz	NZ_LOHE01000068.1|83310|94359	dereplication_representative
GCF_900604345.1	NZ_LR026983.1	86904	99548	6.1254	0	1	1	1	0	1	1	381	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_900604345.1.fasta.gz	NZ_LR026983.1|86904|99548	dereplication_representative
GCF_900538275.1	NZ_LR130778.1	3074664	3081344	6.1191	0	1	1	1	0	1	1	379	(1, 1, 1, 1)	(4, 3, 2, 1)	GCF_900538275.1.fasta.gz	NZ_LR130778.1|3074664|3081344	dereplication_representative
GCF_900626135.1	NZ_LR130785.1	1547701	1555023	13.2462	1	1	1	1	1	1	1	384	(1, 1, 1, 1, 1, 1, 1)	(6, 5, 4, 3, 2, 1, 0)	GCF_900626135.1.fasta.gz	NZ_LR130785.1|1547701|1555023	dereplication_representative
GCF_900626285.1	NZ_LR131147.1	33944	44374	4.1241	1	1	0	1	0	0	0	385	(1, 1, 1)	(2, 1, 0)	GCF_900626285.1.fasta.gz	NZ_LR131147.1|33944|44374	dereplication_representative
GCF_900683775.1	NZ_LR215983.1	3000408	3004636	4.1457	1	1	0	1	0	0	0	386	(-1, -1, -1)	(4, 3, 2)	GCF_900683775.1.fasta.gz	NZ_LR215983.1|3000408|3004636	dereplication_representative
GCF_901482605.1	NZ_LR590481.1	1927707	1934626	7.1838	1	1	0	1	0	1	1	387	(-1, -1, -1, -1, -1)	(5, 4, 3, 2, 1)	GCF_901482605.1.fasta.gz	NZ_LR590481.1|1927707|1934626	dereplication_representative
GCF_902387945.1	NZ_LR699010.1	1921564	1927585	3.1113	0	1	0	1	0	1	1	396	(-1, -1, -1)	(3, 2, 1)	GCF_902387945.1.fasta.gz	NZ_LR699010.1|1921564|1927585	dereplication_representative
